Id;Name;Shirt;Commentary;Country;Height;Weight;Age;Foot;PlayingStyle;POS;GK;CB;LB;RB;DMF;CMF;LMF;RMF;AMF;LWF;RWF;SS;CF;Attacking Prowess;Ball Control;Dribbling;Low Pass;Lofted Pass;Finishing;Place Kicking;Controlled Spin;Header;Defensive Prowess;Ball Winning;Kicking Power;Speed;Explosive Power;Body Control;Physical Contact;Jump;Goalkeeping;Catching;Clearing;Reflexes;Coverage;Stamina;Weak Foot Usage;Weak Foot Acc.;Form;Injury Resistance;P01;P02;P03;P04;P05;P06;P07;S01;S02;S03;S04;S05;S06;S07;S08;S09;S10;S11;S12;S13;S14;S15;S16;S17;S18;S19;S20;S21;S22;S23;S24;S25;S26;S27;S28;Celebration 1;Celebration 2;Drib. Hunching;Drib. Arm Move.;Run. Hunching;Run. Arm Move.;Corner Kicks;Free Kicks;Penalty Kick;Edit_Name;Edit_Basics;Edit_Position;Edit_Positions;Edit_Abilities;Edit_PlayerSkills;Edit_PlayingStyle;Edit_COMPlayingStyles;Edit_Movements;Edit_1;Edit_2;Edit_3;Edit_4;Edit_5;Value12;Value13;Value14;OverallStats
840;L. FIGO;FIGO;840;228;180;75;27;False;4;10;0;0;0;0;0;0;2;2;2;2;2;2;0;86;90;93;84;85;78;90;87;61;59;48;84;76;85;78;76;67;40;40;40;40;40;85;2;3;6;2;True;True;False;False;False;True;False;False;False;True;True;True;False;False;True;False;False;False;True;True;True;True;True;False;False;False;False;False;False;False;False;False;True;False;False;6;6;2;8;2;4;1;13;1;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;-1;0;84
852;CASILLAS;CASILLAS;852;236;185;84;36;True;16;0;2;0;0;0;0;0;0;0;0;0;0;0;0;58;65;64;70;74;56;58;69;70;69;62;82;71;68;62;86;86;89;82;82;91;90;70;1;2;5;1;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;43;43;1;8;1;3;1;1;1;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;-1;0;78
873;ESTEBAN;ESTEBAN;873;236;179;75;42;True;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;41;60;56;62;66;50;53;62;60;56;59;72;60;62;64;79;74;78;74;76;73;71;54;2;1;5;2;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;15;15;1;4;1;1;1;1;1;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;-1;0;64
880;P. VIEIRA;VIEIRA;880;208;192;82;24;False;9;4;0;0;0;0;2;2;0;0;1;0;0;0;0;77;83;80;78;78;80;65;68;89;85;83;83;84;81;82;92;86;40;40;40;40;40;92;2;3;8;2;False;False;False;False;False;False;False;False;False;False;False;True;False;True;False;False;False;False;False;False;False;False;True;False;False;False;True;False;False;True;False;False;True;False;True;97;97;2;8;1;3;1;1;1;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;-1;0;83
962;TOLDO;TOLDO;962;215;196;90;34;False;17;0;2;0;0;0;0;0;0;0;0;0;0;0;0;44;61;55;64;77;61;61;63;70;52;53;89;66;72;66;93;83;94;92;89;89;90;64;1;2;8;3;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;0;0;1;7;1;1;1;1;1;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;-1;0;82
963;P. MALDINI;MALDINI;963;215;186;85;25;False;11;1;0;2;2;1;0;0;2;1;0;0;0;0;0;78;85;81;83;87;67;66;76;85;90;91;77;80;76;72;83;85;40;40;40;40;40;85;4;4;8;1;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;True;True;False;False;False;False;False;False;False;True;False;False;True;False;False;4;4;1;8;1;8;1;1;1;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;-1;0;87
970;F. TOTTI;TOTTI;970;215;180;82;41;False;5;11;0;0;0;0;0;1;0;0;2;1;1;2;2;83;87;81;89;85;85;83;81;65;55;55;89;59;62;75;77;69;40;40;40;40;40;59;3;3;7;1;False;False;False;False;False;False;True;False;False;True;False;True;False;False;False;True;False;False;True;True;True;False;True;False;False;False;False;False;False;False;False;False;True;True;False;104;104;1;8;1;1;1;9;3;False;False;False;False;False;False;False;False;False;False;False;False;False;False;3;-1;0;76
983;G. BUFFON;BUFFON;983;215;191;94;39;False;17;0;2;0;0;0;0;0;0;0;0;0;0;0;0;40;65;66;70;77;45;60;45;70;65;55;80;60;60;70;81;80;98;89;98;93;98;65;2;2;7;3;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;True;2;2;1;8;1;1;1;2;1;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;-1;0;86
990;P. NEDVĚD;NEDVED;990;202;177;70;30;False;7;6;0;0;0;0;0;2;2;2;2;1;0;1;0;83;88;87;89;83;83;83;80;65;63;56;93;80;86;83;80;69;40;40;40;40;40;98;3;4;7;3;False;True;False;True;False;False;True;False;False;False;False;False;False;False;True;False;True;True;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False;False;False;4;4;1;8;1;5;5;16;1;False;False;False;False;False;False;False;False;False;False;False;False;False;False;4;-1;0;84
1006;O. KAHN;KAHN;1006;210;188;91;32;False;17;0;2;0;0;0;0;0;0;0;0;0;0;0;0;41;65;52;66;70;53;65;51;73;51;44;94;69;75;68;88;76;98;98;95;95;96;68;1;2;8;3;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;True;False;True;0;0;3;8;3;1;1;4;1;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;-1;0;86
1255;DEJAN STANKOVIĆ;D. STANKOVIC;1255;303;181;75;32;False;6;5;0;0;0;0;2;2;2;2;2;0;0;1;0;75;86;82;89;76;80;69;82;74;75;72;89;77;72;72;84;68;40;40;40;40;40;73;2;3;5;1;False;True;False;False;False;False;True;False;False;False;False;False;False;False;False;True;True;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;114;114;3;7;1;4;1;7;1;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;-1;0;80
1290;B. LOBONŢ;LOBONT;1290;229;185;78;39;False;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;40;54;53;55;55;51;52;54;60;56;50;80;57;55;54;78;76;83;78;80;80;82;59;2;2;4;2;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;0;1;4;1;1;1;1;1;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;-1;0;70
1624;R. CARLOS;R. CARLOS;1624;146;168;73;28;True;11;2;0;0;2;0;2;0;2;0;0;0;0;0;0;70;83;80;75;80;77;87;95;61;70;72;98;91;88;89;71;80;40;40;40;40;40;88;1;2;7;3;False;True;True;False;False;False;True;False;False;False;False;False;False;False;True;True;True;False;True;False;False;True;True;False;True;False;True;False;False;False;False;False;False;False;False;38;38;2;8;2;3;3;2;1;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;-1;0;83
1625;CAFU;CAFU;1625;146;176;75;31;False;11;3;0;0;0;2;0;0;0;2;0;0;0;0;0;75;84;82;80;83;67;65;78;74;78;82;76;81;79;73;77;73;40;40;40;40;40;95;2;3;7;3;False;False;True;False;False;True;False;False;True;False;True;False;False;False;False;False;False;False;False;False;True;True;False;True;False;False;False;False;False;True;False;True;False;False;False;82;82;1;8;1;5;3;1;1;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;-1;0;84
1630;ROMÁRIO;ROMARIO;1630;146;169;72;28;False;3;12;0;0;0;0;0;0;0;0;1;0;0;1;2;92;91;89;77;67;91;74;82;71;45;42;91;90;93;91;73;74;40;40;40;40;40;89;2;3;5;3;False;True;False;False;False;False;False;False;True;False;True;False;False;True;False;False;True;False;True;False;False;False;True;False;False;False;False;False;True;False;False;False;False;False;False;8;8;2;8;3;3;6;12;1;False;False;False;False;False;False;False;False;False;False;False;False;False;False;1;-1;0;91
1631;RONALDINHO G.;RONALDINHO;1631;146;182;80;25;False;5;8;0;0;0;0;0;1;1;1;2;1;1;2;0;86;91;92;87;90;87;90;89;61;41;44;80;82;91;92;79;64;40;40;40;40;40;81;2;3;6;1;True;False;False;False;False;False;False;True;True;True;True;True;False;False;True;False;True;True;False;True;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;74;74;3;8;3;7;3;6;2;False;False;False;False;False;False;False;False;False;False;False;False;False;False;5;-1;0;91
1638;ZÉ ROBERTO;ZE ROBERTO;1638;146;175;69;43;True;11;2;0;1;2;0;1;2;2;0;2;1;0;1;0;75;77;76;82;83;76;74;76;64;75;69;75;67;66;72;75;64;40;40;40;40;40;67;3;2;5;2;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;True;False;True;47;47;1;7;1;4;1;14;1;False;False;False;False;False;False;False;False;False;False;False;False;False;False;4;-1;0;71
1664;J. Bisanz;BISANZ;58368;144;176;72;23;False;4;6;0;0;0;0;0;0;2;1;1;2;2;1;2;71;70;73;64;67;71;68;67;69;52;59;70;77;74;71;62;63;40;40;40;40;40;72;3;3;5;2;False;True;False;True;False;True;False;False;False;True;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;True;12;16;1;2;2;4;4;1;1;True;True;True;True;True;True;True;True;True;False;False;True;False;False;0;-1;0;66
1674;M. SALAS;SALAS;1674;147;173;73;23;True;3;12;0;0;0;0;0;0;0;0;0;0;0;2;2;76;80;81;73;81;87;82;75;89;56;54;91;78;87;87;74;93;40;40;40;40;40;68;2;3;6;2;False;True;False;False;False;False;False;False;False;False;False;False;True;True;False;False;True;False;True;True;False;False;False;False;False;False;False;False;True;False;False;False;False;False;True;1;1;2;7;2;1;1;13;3;False;False;False;False;False;False;False;False;False;False;False;False;False;False;1;-1;0;81
1675;I. ZAMORANO;ZAMORANO;1675;147;178;78;30;False;3;12;0;0;0;0;0;0;0;0;0;0;0;1;2;89;85;73;73;67;87;62;59;89;51;44;82;84;80;72;83;91;40;40;40;40;40;83;2;3;6;2;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;True;False;True;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;97;97;2;7;2;6;1;1;1;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;-1;0;85
1680;D. Ayala;AYALA;1680;144;170;62;23;True;8;4;0;0;0;0;2;1;0;0;0;0;0;0;0;59;72;69;77;70;55;58;61;67;74;75;64;72;73;75;65;68;40;40;40;40;40;73;2;1;5;2;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False;False;False;False;True;58;58;1;5;1;8;1;1;3;True;True;True;True;True;True;True;True;True;False;False;False;False;False;0;-1;0;68
1697;R. Santa Cruz;SANTA CRUZ;1697;150;193;83;44;False;3;12;0;0;0;0;0;0;0;0;0;0;0;1;2;78;75;64;69;63;76;63;74;80;51;47;76;62;57;65;84;65;40;40;40;40;40;60;2;2;4;1;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;120;120;3;5;3;3;2;13;3;True;True;True;True;True;True;True;True;True;False;False;False;False;False;1;-1;0;70
1700;P. DA SILVA;DA SILVA;1700;150;180;76;37;False;0;1;0;2;2;2;0;0;0;0;0;0;0;0;0;56;69;63;72;73;62;65;56;81;81;84;80;73;67;60;84;74;40;40;40;40;40;75;3;3;5;3;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;4;4;1;3;1;1;1;9;1;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;-1;0;77
1732;W. SAMUEL;SAMUEL;1732;144;183;83;32;True;0;1;0;2;0;0;0;0;0;0;0;0;0;0;0;54;69;56;75;79;65;61;56;88;90;91;76;74;66;64;95;89;40;40;40;40;40;72;1;2;6;2;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;True;22;22;1;7;1;3;1;1;1;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;-1;0;87
1737;J. ZANETTI;J. ZANETTI;1737;144;178;75;37;False;11;3;0;1;2;2;2;2;2;2;0;0;0;0;0;73;80;81;80;75;67;60;66;77;87;85;81;86;87;85;76;75;40;40;40;40;40;90;3;4;7;2;False;False;True;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;True;False;False;False;False;False;False;False;True;False;True;True;False;True;4;4;3;8;1;5;3;1;1;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;-1;0;85
1738;J. VERÓN;J. VERON;1738;144;182;79;42;False;5;5;0;0;0;0;2;2;0;0;2;0;0;0;0;66;83;73;84;82;63;82;77;64;51;50;84;60;57;75;76;62;40;40;40;40;40;55;2;2;3;2;False;False;False;False;True;False;True;False;False;False;False;False;False;False;False;False;False;False;True;True;True;False;True;False;False;False;False;False;False;False;False;False;True;False;False;1;1;1;4;3;8;3;16;1;False;False;False;False;False;False;False;False;False;False;False;False;False;False;4;-1;0;71
1770;AHN JUNG-HWAN;JUNGHWAN;1770;16;178;71;25;False;1;12;0;0;0;0;0;0;0;0;0;1;0;1;2;77;82;84;75;83;79;72;77;69;51;58;77;78;83;71;79;77;40;40;40;40;40;81;2;3;6;2;True;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;24;24;1;6;3;1;1;7;1;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;-1;0;77
1934;P. ROBINSON;ROBINSON;1934;204;193;90;38;False;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;47;51;49;59;62;46;45;46;70;56;45;69;60;58;70;70;74;78;75;79;75;78;60;2;2;5;1;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;True;False;True;54;54;1;4;1;1;1;1;1;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;-1;0;66
1938;M. CARRICK;CARRICK;1938;204;188;74;36;False;15;4;0;2;0;0;2;2;0;0;0;0;0;0;0;68;80;73;89;87;68;62;66;74;80;78;80;65;62;75;69;77;40;40;40;40;40;77;3;3;6;3;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;97;97;1;6;1;5;3;6;1;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;-1;0;78
1951;S. GIVEN;GIVEN;1951;214;185;84;41;False;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;43;54;43;58;53;44;50;50;60;57;42;72;64;60;64;70;78;85;81;81;79;78;50;2;2;5;2;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;55;55;1;6;1;1;1;1;1;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;-1;0;70
2214;L. RICKEN;RICKEN;2214;210;178;72;21;False;6;8;0;0;0;0;0;2;0;0;2;1;1;1;0;77;77;79;80;75;74;78;75;66;62;56;79;81;79;78;75;78;40;40;40;40;40;83;2;3;5;1;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;49;49;1;6;1;3;1;9;1;False;False;False;False;False;False;False;False;False;False;False;False;False;False;2;-1;0;76
2315;N. BURDISSO;BURDISSO;2315;144;182;81;36;False;0;1;0;2;2;2;1;0;0;0;0;0;0;0;0;55;67;66;69;74;58;50;60;84;79;85;72;67;68;60;85;82;40;40;40;40;40;72;2;3;6;2;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;True;2;2;1;6;1;1;1;1;1;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;-1;0;78
2331;L. MATTHÄUS;MATTHAUS;2331;210;173;72;28;False;7;5;0;2;0;0;2;2;0;0;2;0;0;0;0;81;83;72;83;87;78;91;78;78;88;84;91;83;85;89;78;75;40;40;40;40;40;87;2;4;8;2;False;False;False;False;True;False;True;False;False;False;False;False;False;False;False;False;False;False;True;False;True;False;False;False;False;False;False;False;False;True;False;False;True;False;True;6;6;1;8;1;8;3;9;1;False;False;False;False;False;False;False;False;False;False;False;False;False;False;3;-1;0;83
2388;GULLIT;GULLIT;2388;224;185;85;26;False;5;8;0;2;0;0;0;1;1;1;2;1;1;2;2;81;88;84;88;75;80;89;84;87;73;75;84;81;87;76;88;89;40;40;40;40;40;81;2;4;7;1;False;True;False;False;False;False;False;False;False;False;False;False;False;True;False;False;True;False;False;True;False;False;True;False;False;False;False;False;False;False;False;False;True;False;True;66;66;2;8;1;7;1;5;1;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;-1;0;84
2397;J. CRUYFF;CRUYFF;2397;224;180;74;26;False;6;11;0;0;0;0;0;0;0;0;2;2;2;2;2;88;89;93;88;89;86;80;84;74;55;51;83;88;91;92;79;85;40;40;40;40;40;82;2;4;8;2;False;True;False;False;False;False;False;False;True;True;False;True;False;False;False;False;True;True;False;True;True;False;True;False;True;False;False;False;False;False;False;False;True;False;False;2;2;2;8;1;5;4;1;1;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;-1;0;90
2429;SÓCRATES;SOCRATES;2429;146;192;79;32;False;14;8;0;0;0;0;0;1;0;0;2;0;0;2;0;90;90;84;88;85;81;86;78;74;71;68;91;80;77;67;84;73;40;40;40;40;40;70;3;4;4;3;False;True;False;False;False;False;True;False;False;False;False;False;False;False;False;False;True;True;True;False;True;False;False;False;False;False;False;False;False;False;False;False;True;False;False;66;66;2;8;1;3;1;11;2;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;-1;0;86
2430;ZICO;ZICO;2430;146;172;69;29;False;5;8;0;0;0;0;0;1;0;0;2;0;0;2;0;85;93;92;90;83;86;92;88;79;56;53;83;80;87;91;74;76;40;40;40;40;40;78;2;4;7;1;False;True;False;False;False;False;False;True;False;False;True;False;False;False;False;False;True;False;True;True;False;False;True;False;False;False;False;False;True;False;False;False;True;False;False;14;14;3;8;1;7;3;16;1;False;False;False;False;False;False;False;False;False;False;False;False;False;False;4;-1;0;91
2453;D. MARADONA;MARADONA;2453;144;164;70;27;True;5;11;0;0;0;0;0;0;0;0;2;0;0;2;1;94;98;99;92;88;96;96;95;84;42;44;82;82;93;97;78;80;40;40;40;40;40;74;2;3;7;2;True;True;False;True;False;False;True;False;False;True;False;False;False;False;True;False;True;False;False;False;True;False;True;False;True;False;False;False;True;False;False;False;False;False;False;15;15;3;8;3;4;3;3;1;False;False;False;False;False;False;False;False;False;False;False;False;False;False;5;-1;0;95
2489;E. KAWASHIMA;KAWASHIMA;2489;13;185;74;34;False;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;42;59;58;60;67;50;45;47;60;70;48;81;74;76;62;79;80;83;83;83;82;79;60;2;2;6;2;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;True;0;0;1;4;1;1;1;1;1;False;False;False;False;False;False;False;False;False;False;False;False;False;False;5;-1;0;72
2506;PEPE REINA;REINA;2506;236;188;92;35;False;16;0;2;0;0;0;0;0;0;0;0;0;0;0;0;50;73;67;77;82;51;55;68;60;69;56;85;69;74;75;85;84;88;88;85;93;90;67;2;3;4;3;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;True;False;False;False;False;True;False;True;0;0;1;6;3;1;1;1;1;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;-1;0;80
2542;E. MORETTI;MORETTI;2542;215;183;80;36;True;10;1;0;2;2;0;0;0;1;0;0;0;0;0;0;62;74;71;74;73;56;58;64;77;80;82;73;74;73;68;79;76;40;40;40;40;40;77;3;2;5;2;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;90;90;1;5;1;1;1;1;1;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;-1;0;76
2560;J. TERRY;TERRY;2560;204;187;90;37;False;0;1;0;2;0;0;1;1;0;0;0;0;0;0;0;62;66;55;70;63;48;58;56;91;90;88;72;61;58;77;90;79;40;40;40;40;40;73;2;2;6;2;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;True;False;True;90;90;1;8;1;1;1;1;1;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;-1;0;84
2585;MAXWELL;MAXWELL;2585;146;176;73;36;True;11;2;0;0;2;1;0;2;1;1;0;1;0;0;0;75;84;78;82;80;62;55;83;65;75;76;74;72;76;73;70;72;40;40;40;40;40;73;1;3;6;3;False;False;False;False;False;True;False;False;False;False;True;True;False;False;False;False;False;False;False;True;False;True;False;False;True;False;False;False;False;False;False;False;False;False;False;24;24;3;7;1;1;8;16;1;False;False;False;False;False;False;False;False;False;False;False;False;False;False;5;-1;0;76
