PlayerId;OverallStats
46873;76
60201;72
60673;75
60878;77
61058;78
61081;75
100543;76
100621;74
100720;74
100935;75
103291;75
105383;74
107985;76
110725;77
111839;75
114698;77
114699;65
115161;77
115336;75
118191;75
118355;72
118968;77
119135;77
121239;75
9379;82
45993;87
54756;80
104717;81
107635;69
108239;85
109968;80
110626;90
111071;87
111844;87
113960;89
114231;68
114284;84
114619;76
114640;85
114725;81
115262;80
117931;88
118236;90
118392;78
118407;87
118428;67
119130;74
1073857268;80
36627;86
37140;78
38475;76
39936;83
40875;83
44676;83
47374;81
47648;68
100443;76
101097;86
103686;88
107686;86
107904;78
108069;85
108657;88
109124;83
109238;75
111986;84
113626;81
113955;75
114662;87
114835;81
118011;78
121327;76
35479;81
40525;78
56175;75
56184;80
58653;78
100135;69
100219;74
100898;81
107646;75
107819;80
107949;84
113487;86
114059;80
114643;81
114686;74
114937;77
115238;81
115536;69
116803;81
117613;80
117702;79
118226;79
118316;80
118841;80
121307;81
6577;77
7873;81
34098;84
45041;78
47051;84
60447;87
101755;78
104722;80
108984;81
109500;74
109872;79
110514;77
110739;62
112104;85
113065;81
114714;79
114901;65
114912;79
115103;71
116490;65
116711;80
119153;84
122264;80
38858;78
47179;85
57256;78
57979;79
60916;78
63520;81
100383;76
103300;74
106671;84
107906;79
108096;80
108225;77
109997;79
110097;69
110326;64
110819;80
110947;74
112902;72
114100;62
114315;81
114390;81
114419;77
114764;72
117373;84
117932;79
118108;74
119118;70
33041;79
34781;75
37401;64
46825;82
54247;78
54745;85
57973;82
59259;63
60928;83
63265;74
63414;86
101391;71
102526;81
108692;79
109047;80
109161;83
113982;78
115106;61
115113;76
115133;65
115153;79
117464;79
118437;86
118693;63
118940;84
370190;79
32919;75
36156;67
37522;73
38390;67
40277;68
44791;70
44802;78
58747;74
59963;65
60505;72
100458;72
100930;74
103982;69
105161;67
110399;69
113364;71
114564;71
114721;74
114794;66
115785;72
116176;60
117505;71
119866;70
262981;72
263154;71
322922;64
376598;74
44620;75
45756;80
46894;71
47837;75
54974;63
57280;73
58147;73
58674;60
58765;74
102841;61
104493;80
107831;75
109234;75
110995;78
114086;74
114647;60
115061;76
115194;78
117507;79
117539;77
117593;79
118053;61
118293;66
118401;72
118461;63
303378;63
304418;70
366674;76
377282;76
45071;73
45674;75
45685;77
47566;73
47911;62
58044;69
59356;75
60308;73
60719;70
60977;66
61035;76
103317;78
104313;73
105130;72
106832;65
107851;73
108669;76
109960;78
109992;72
110211;70
110520;77
110728;64
114345;75
114366;74
114416;74
114558;75
115281;74
115843;72
116570;70
116592;73
117498;75
117987;67
118026;74
121284;64
35477;73
37506;66
40456;75
45356;81
45358;73
45664;65
45758;72
47583;70
48009;73
55644;75
59188;72
60687;75
100413;73
101953;72
104264;74
105341;70
108875;73
109106;72
111066;74
111074;76
111076;70
113962;64
114375;77
115540;73
117517;73
117773;75
117952;70
118595;74
118957;73
119088;68
120315;78
121949;76
41082;81
42316;84
43638;83
44104;88
46780;83
58839;83
60238;79
63546;83
103008;84
103449;87
104418;78
110319;80
110599;83
110838;83
111096;79
114143;77
114689;81
114695;78
114844;81
115032;79
116541;79
117946;71
118267;71
39268;83
40179;81
42577;84
43135;82
47785;82
59766;82
60527;91
63383;83
101761;85
103047;70
104226;83
108209;80
108279;89
108688;76
110441;81
110815;88
111116;77
111800;87
112513;80
112733;81
114003;83
114791;70
114808;85
118262;83
118274;85
118418;68
118653;79
37715;76
40283;70
42575;79
45130;77
45247;79
47286;84
65000;74
101115;82
101664;82
101781;80
103338;66
103514;76
104731;64
108312;78
109041;74
109996;76
110069;71
110474;75
110939;76
113552;72
114163;71
115109;76
116543;80
118278;72
118347;77
32440;62
41120;74
42821;74
44682;76
45144;80
57330;77
59596;78
60743;74
61182;72
103551;79
103820;78
106410;80
108931;82
109128;78
110645;76
114021;77
114510;76
115108;78
116066;79
116270;76
117636;76
117886;75
118164;77
118211;80
39238;80
45134;75
46989;81
60431;75
100764;70
101141;75
101504;79
101600;78
104680;80
105297;80
107587;77
109201;83
109540;83
110866;79
110929;79
111280;83
112218;78
112855;67
113972;83
114036;83
114197;79
114645;76
114933;80
114989;82
115254;79
116482;82
118686;77
119828;82
42556;84
42806;75
42868;79
43467;73
47250;72
59358;76
61056;80
61147;78
100510;76
103576;70
104745;79
105089;73
108751;81
110439;81
113803;79
114226;78
114251;70
114356;76
114972;77
115237;78
115905;75
115927;81
117537;78
117821;78
117934;79
119816;77
121314;75
43157;79
45823;76
46666;82
60561;72
61402;71
63293;75
63492;68
102742;80
105354;78
106586;64
109213;78
110104;73
110772;75
111870;80
113889;78
114232;74
114403;72
114412;76
115542;74
115778;75
117562;76
117995;70
118080;73
118215;73
118373;73
118827;75
120343;73
120364;71
39801;81
100346;69
102983;77
103657;78
104748;74
106956;82
107674;75
107704;73
109517;75
110596;82
111000;69
111933;75
112015;77
112458;77
112940;73
114521;75
114879;73
116471;80
116489;67
117621;73
118154;75
118599;74
119131;79
119890;74
1073758338;81
9452;74
38816;78
41674;72
43166;74
45079;76
60709;76
60781;78
106425;76
111915;73
113574;71
113787;73
113907;75
114294;74
114878;75
115990;67
116576;76
117563;76
118145;78
119885;61
121210;73
121224;63
121322;68
1073757878;74
30074;70
37277;73
46788;80
47207;69
47251;83
47357;77
47522;82
60531;78
100224;79
102097;78
102290;82
103612;81
106957;84
106958;81
106968;73
106974;73
106975;83
108971;73
109152;71
110505;80
113608;84
113981;73
117523;62
117552;60
117927;78
118175;70
118518;71
118685;76
118941;76
43211;80
57226;74
59590;72
100196;75
100212;65
100426;72
102418;77
102873;75
103310;78
103473;73
104396;71
104706;76
108272;75
111272;70
114241;77
114628;75
114936;75
116049;78
116706;72
118551;76
118626;79
124276;70
373471;75
9041;75
34484;71
37030;62
37377;78
45025;78
57350;77
63371;77
100735;78
100806;71
103453;73
104250;79
104417;73
104751;78
107451;78
110303;81
110633;77
113443;77
114376;75
114930;65
114967;76
118970;73
119876;78
119892;75
35876;78
36718;76
47429;74
60534;74
100133;75
101996;67
102420;75
103656;74
104860;74
108051;74
108523;75
108881;75
109079;78
110699;76
110812;76
111172;78
111336;74
113294;68
113598;72
114800;74
115844;76
116430;65
117364;74
118522;64
118703;75
118723;77
121344;77
122920;72
7506;75
38779;81
57349;81
58834;76
100809;82
101615;80
104650;75
107716;81
108380;76
108993;72
109474;78
111482;77
111997;77
112000;73
112608;65
113839;81
114297;78
114313;78
114381;79
114463;70
114892;75
116691;79
117401;79
117495;78
118163;60
118306;62
118617;76
119820;69
33290;64
36943;75
36945;71
46049;73
46614;75
47825;76
55788;70
55816;65
56226;70
57957;71
58171;61
58172;63
60537;72
63719;73
100272;62
100801;75
101499;71
102232;74
103372;74
104527;80
104660;69
108865;81
109568;71
110430;62
111214;79
111807;70
112737;71
114562;64
114750;62
114831;75
117678;65
119862;79
40122;83
42429;75
44379;87
47759;71
100620;81
100630;80
102315;67
104485;82
104636;73
108402;83
109849;77
110651;83
111949;77
111951;67
114333;81
114871;81
115098;82
116254;83
116605;86
116946;71
116970;83
118240;79
118663;77
118697;74
120357;77
7806;74
41100;73
42322;74
43210;74
44637;71
59783;72
59966;74
61527;80
100316;77
102060;70
104516;64
106733;67
107722;77
107901;80
107911;74
108117;74
108226;77
108457;73
110832;72
111289;72
111911;69
113760;81
117072;68
117582;77
118044;72
33735;77
42582;71
43047;72
44444;65
58503;79
58840;74
100421;73
100618;74
102629;69
103886;73
105423;66
109084;73
114600;71
114682;74
114848;69
115025;68
115390;70
117453;75
117674;74
118082;70
118200;69
118209;73
118354;74
118531;74
118934;68
377335;66
32694;73
35124;70
44449;70
47437;78
47524;78
60425;81
100359;77
100481;79
102416;72
102707;76
103619;73
104413;77
104847;60
105098;79
105550;71
107032;69
111847;72
111850;75
113896;80
114279;75
114422;72
114430;74
114440;75
114914;73
116436;81
117082;78
122733;67
4882;73
16346;82
37289;73
38352;79
40433;72
46812;75
46850;78
54677;79
55661;76
60896;73
100246;77
100261;74
101018;80
103043;77
107719;80
107909;78
110084;80
110351;80
112572;76
113167;79
113603;75
114079;62
115197;77
116642;79
117779;78
118664;78
37151;74
41119;77
45238;72
46423;73
46536;75
101359;70
101675;74
102383;76
103062;74
103498;76
107142;78
108525;77
109131;73
109359;72
110555;73
110573;73
111136;63
111159;69
112005;78
112571;73
113297;73
113986;75
114561;69
114924;76
115652;75
117699;73
117867;74
119143;75
121945;72
370144;75
41686;82
47238;70
59333;62
59637;78
60109;79
100955;76
101027;77
101191;79
101338;62
101342;77
108166;63
108202;72
108968;59
109947;77
111450;82
112574;79
113265;72
113356;81
114201;80
114577;82
114667;72
115242;71
115521;79
116207;79
117475;81
117916;75
120380;77
1073754405;78
40786;81
44654;73
44679;80
45402;77
59493;61
100504;73
101316;76
106591;82
106754;82
108927;80
111112;62
111117;79
111478;76
112583;82
113446;77
113863;72
114000;74
114206;78
114503;78
114907;73
114935;81
115074;75
115535;79
116450;75
118221;78
120309;78
308314;74
308521;82
1073857391;76
35492;66
42424;85
45081;77
46992;69
47148;71
60922;75
63675;80
101485;61
104020;78
108114;72
108934;77
108969;80
109222;68
109909;76
110568;65
110570;72
112593;75
114015;77
114370;60
114576;77
115786;64
115864;77
117731;72
118193;80
118648;78
121306;79
121989;72
122015;72
325519;58
41163;72
47012;65
47589;72
47929;62
47959;73
59354;65
59675;65
60035;76
100065;75
101946;73
102542;68
102611;70
103319;73
103753;75
106834;67
108889;64
111324;73
111962;68
111963;64
112505;67
112991;69
114325;68
114537;68
116145;66
116598;69
116604;70
116696;65
117641;75
118142;71
118342;75
1073857253;60
37437;73
41174;74
45669;74
57987;74
58121;65
58164;74
60133;73
60204;72
60232;71
63447;78
100269;70
107468;57
108880;65
111058;71
111067;77
111295;76
114637;73
115067;78
115122;72
115236;71
117050;74
117687;67
118327;68
118360;74
118395;65
118429;70
118505;71
369333;60
8849;73
35880;72
36727;79
43006;68
55854;62
57898;74
57926;75
60062;76
60143;70
63344;73
63511;62
100043;64
101204;74
103893;71
105513;74
105808;70
109188;69
110974;72
111328;72
113495;69
113937;60
114715;71
114983;72
115533;70
117591;73
118507;75
121318;73
297025;71
37510;65
41144;64
47136;70
55522;70
59393;64
60151;68
60299;71
103396;71
103879;60
108643;65
110984;63
111097;70
112582;64
113913;63
114237;65
114373;67
114551;69
114555;66
114633;65
114792;68
115250;58
116201;72
117774;67
117878;62
118146;62
118451;67
118646;69
118844;69
118946;68
298871;62
1073847883;69
34797;74
43814;69
44857;72
45576;72
47836;75
55301;75
55729;67
58033;68
58127;68
60631;70
61104;73
63413;73
102299;63
105324;70
110488;60
110715;69
113628;71
114050;64
115104;70
115901;73
119815;70
120327;75
121254;65
264184;64
372821;71
32780;72
47532;65
57992;67
58242;67
58319;67
63187;58
100586;63
102051;68
106885;64
108162;64
108274;69
110109;65
110518;62
111969;67
114077;68
114603;65
114709;70
114734;60
115087;66
115376;63
115846;70
117389;61
117643;69
118343;60
118370;57
118533;67
118553;70
118711;65
119099;65
119841;65
123232;68
373326;64
377440;68
35252;70
37106;82
41547;75
42752;73
43815;62
46635;70
47243;66
55900;76
58174;60
60279;68
60325;72
60351;72
60360;76
60633;72
60704;71
63275;72
103156;72
105288;71
106833;68
110600;71
113633;62
114787;63
115357;60
116203;73
117689;75
118032;63
118399;73
121364;60
263021;74
372206;61
54165;70
54405;62
55963;66
56047;68
56163;69
57624;65
57955;61
58209;64
58222;61
59256;64
60235;72
60347;70
60650;65
101188;69
103286;66
103586;68
104525;67
105270;73
105331;68
106340;68
111419;75
115538;70
115908;68
116451;72
116588;68
116630;65
116961;75
117510;69
122330;62
123077;68
371710;62
376489;63
34638;76
40617;70
42697;74
43888;64
45668;71
47830;72
47933;74
54761;72
55711;67
55902;72
59265;74
59267;61
60250;75
60817;75
61036;74
61130;75
105131;73
109933;58
111028;74
111427;63
113827;60
114331;74
117710;60
118095;71
118958;60
308712;68
369675;68
8770;61
34514;70
42839;78
43695;73
46037;73
58849;64
59288;72
60448;72
61475;72
61489;74
100190;71
101544;74
103393;64
103667;65
107255;72
108432;75
108817;61
108839;74
109399;68
111127;60
111200;72
113940;71
114523;78
114785;61
116912;69
117545;74
117697;72
118578;58
118683;74
1073756862;78
43202;72
45351;71
45438;62
45641;75
45802;74
47269;71
47727;77
47795;73
55847;62
58010;64
58079;70
60068;72
60892;73
104151;75
104661;63
108475;73
108634;71
110500;72
111250;61
111979;66
114290;72
118321;70
118662;62
118939;75
121238;72
299660;72
307653;73
320992;67
322246;76
375732;79
1073806821;66
1073847680;72
42033;75
42416;71
44278;71
45633;69
46023;72
46879;80
54732;72
58214;71
58691;77
59335;75
60132;72
61181;74
65065;67
103306;76
105361;62
106571;73
110713;80
110724;73
111353;77
113258;75
114644;65
116166;65
116448;76
116485;78
117379;73
117426;69
117547;73
117798;65
118388;75
119134;69
121200;67
373527;65
38199;74
40353;75
43985;78
43989;78
44550;75
54809;75
56029;80
58061;76
59179;79
59458;82
63497;76
100922;76
103966;77
104201;68
105304;80
106609;78
111408;80
111804;79
113379;76
113748;84
114947;62
115788;75
115873;63
118276;79
118353;75
323595;77
4039;80
5417;79
33669;74
37356;72
41294;72
42455;73
45254;72
45831;75
46332;74
46959;76
58060;74
59399;72
60690;64
61643;72
63405;72
100495;74
101116;75
101455;69
101850;59
103651;71
103677;72
109304;68
110576;73
114372;73
115156;71
115186;63
116297;63
117747;62
118943;74
120332;76
368781;74
33909;69
38297;73
46012;66
54428;62
54798;71
55533;73
56129;71
58847;70
60236;68
60611;73
60622;75
60819;71
63560;74
100265;63
103419;76
104696;65
105633;72
106236;68
106604;78
107782;59
107895;68
108352;73
110008;60
113247;75
114278;60
117588;64
118208;70
118344;74
118384;71
120300;73
368758;77
32470;73
34850;67
38422;70
42452;70
42854;72
43752;65
47568;71
51511;72
57964;69
58665;73
60776;70
101435;69
102036;62
102895;74
104541;74
106629;78
107778;70
108895;74
110562;66
114061;69
114189;62
114394;72
114803;60
115914;72
115932;71
116191;62
117675;66
118345;69
1073776608;65
37901;68
40352;84
40568;72
43596;71
46237;73
46816;70
47129;70
54787;69
58065;73
58759;75
59459;70
60175;76
101569;60
105321;74
106570;64
107654;73
108654;70
110681;76
113081;68
113590;72
113933;72
113939;67
114255;71
114364;73
114864;62
115287;59
117546;71
117786;64
325621;72
368720;62
7823;72
38810;73
41204;76
42535;69
42898;76
43988;75
45028;72
46611;70
47128;73
47456;74
47565;72
60657;75
63504;62
104640;72
106738;73
108118;72
110747;66
111198;63
113490;62
114101;62
115020;75
116952;73
117542;72
117802;72
118259;74
118269;66
118323;72
118619;63
120082;76
309178;63
1073783056;74
36714;70
54167;62
54400;72
55740;68
55831;62
55849;64
55851;66
55956;60
56245;65
57639;71
58227;70
60711;68
102782;74
103678;68
105276;72
106815;71
113665;71
115121;70
115175;69
116591;74
123717;68
263024;68
322947;64
31044;72
47775;70
53792;73
54395;71
54832;69
54836;64
54840;70
55859;69
55896;64
55897;68
55906;61
55907;70
55911;71
55974;64
55985;68
56035;71
56036;64
56261;72
58198;69
58220;67
60169;70
103963;69
105310;68
118690;69
308753;65
309492;71
369670;69
378292;71
1664;67
41158;65
43668;73
43816;68
45579;70
47557;75
48142;72
55988;61
57977;62
58073;71
58158;69
60184;69
60337;72
60653;68
61650;64
63350;66
63392;62
101667;65
105123;65
105322;68
113428;70
114431;70
114766;64
114786;72
116047;62
116521;69
117984;72
120363;69
121226;70
41236;70
44423;66
46897;68
54392;68
55863;63
55905;70
56168;70
56172;72
57993;66
58215;62
58291;58
59419;67
60199;66
63294;68
101195;70
103525;64
104864;72
105117;70
105387;61
105411;66
108758;71
109583;73
110834;67
110899;64
111337;70
114219;68
114335;71
116468;70
118325;68
118661;68
118829;66
4583;70
38374;62
40662;65
47246;60
47745;64
53906;65
58312;70
58323;68
60659;68
101899;69
103176;68
103376;67
104293;64
105189;67
105352;67
107918;64
110379;58
110563;63
110768;62
113217;68
113380;66
113804;57
114135;70
114471;62
114534;64
117469;64
118264;70
118501;67
118585;66
292521;65
373054;71
38743;66
41083;73
47644;63
47833;68
56045;74
58302;72
58360;70
60273;59
60675;73
60677;70
100719;67
104124;72
104384;60
110089;70
110705;71
110951;70
113326;73
113883;78
113974;60
114946;74
115375;73
117594;69
118098;71
119810;67
121381;73
266891;76
368381;71
43133;71
46025;70
55443;73
58059;70
58666;72
59474;68
60096;73
60804;71
61492;70
63218;66
103112;67
104503;64
106238;70
109248;66
109412;68
109455;61
110154;66
110362;67
111407;66
112745;66
114142;70
114273;63
114492;69
115095;62
115128;64
115923;62
115926;66
116447;65
118348;71
263107;74
37260;65
40407;71
42402;75
44619;66
47080;61
60266;60
102327;66
102360;72
103294;64
103339;71
103658;74
105284;66
106280;71
106617;74
108146;64
108169;66
110051;69
110063;65
111426;64
112728;67
113312;66
113936;68
114540;73
114664;68
115922;67
115935;66
117894;67
297409;68
308028;75
308336;60
6089;70
9205;69
33473;69
36776;70
43694;70
44214;68
44443;67
44941;70
46221;71
46453;68
47659;66
47812;69
57269;72
59507;67
60706;73
60956;71
61641;66
103101;66
104061;66
106513;69
110627;60
111286;68
111388;66
113162;66
113749;65
114502;66
114634;65
114669;70
115931;71
117799;70
118717;72
118837;71
37304;76
37827;76
38797;76
47237;78
47633;64
60558;73
61672;85
63370;73
63399;76
63738;75
100012;71
100967;77
101617;77
103197;78
105516;73
106778;78
107941;75
113189;78
114205;65
114298;77
114723;75
114752;77
116577;72
116676;77
117901;72
118379;77
118944;75
39699;70
42751;70
54671;70
54857;60
54858;70
54859;74
55056;60
57625;64
59353;63
59418;67
59443;69
60134;73
104519;68
105364;70
107982;60
108750;72
108877;70
114886;60
117579;64
121968;69
122314;71
122322;67
124270;64
124854;70
264036;70
372710;61
373327;60
36703;75
47834;73
53451;68
54166;70
55845;68
55857;74
56037;71
56043;70
58027;70
58280;68
58286;69
58295;67
61457;73
107784;68
109629;74
114598;67
114677;65
117501;77
121371;72
262959;69
262997;75
263109;68
307480;64
308531;59
37862;68
41425;70
41428;68
41451;75
43970;74
47813;69
54169;66
54830;68
54848;66
55076;63
56041;73
56118;70
56120;68
57613;63
58341;62
58350;70
60982;70
101863;59
102052;72
105584;70
114897;72
116692;68
117230;61
119850;72
122932;68
45788;71
46303;74
46570;70
55538;60
55713;57
55736;62
56056;73
58106;60
105233;65
106339;72
111356;70
117400;72
117735;57
117920;58
118295;69
118931;60
119882;65
122037;61
122342;68
263819;72
307772;64
325168;68
363615;71
364349;63
366795;69
369664;70
375659;58
378294;68
378339;59
379997;67
380132;69
53589;72
54384;68
54388;74
54389;62
54391;70
54396;72
54397;73
54399;72
54401;68
54403;66
54404;74
54863;66
55730;73
55855;69
55978;56
56113;63
57904;60
57908;60
57910;66
58192;61
58193;69
58349;67
59476;73
102239;63
103707;67
114371;71
118322;71
118339;71
118529;75
121223;75
308487;69
363870;68
8823;71
42181;72
54698;73
54807;69
55412;63
55527;66
55532;69
55694;62
55731;59
55813;68
55852;72
55954;68
57914;69
58317;71
58331;64
59269;67
60331;72
65044;70
105201;68
117404;71
117406;68
117518;74
117532;69
118078;68
122313;58
122332;67
123067;62
325169;67
33185;83
42606;79
45780;61
47287;90
48129;87
59835;80
60380;81
103680;73
108689;61
108948;83
109005;89
112510;84
114018;88
114484;76
114616;73
114883;88
115355;56
116034;78
116655;86
117683;78
117766;83
117889;81
118563;79
118593;87
1073853601;82
40884;80
60246;76
101058;85
101983;73
101989;74
102719;85
103408;77
104865;76
106732;78
106753;64
109101;84
109182;76
110905;72
111024;78
113656;66
114016;79
114181;67
114881;77
115044;83
115160;78
115655;75
115832;79
118088;82
118109;73
118627;78
118659;64
119140;75
4522;85
45290;84
47396;80
54440;65
54659;66
54674;56
54876;66
55037;72
55038;71
55043;69
55045;66
55046;62
55047;72
55051;70
55052;69
55053;70
55055;63
55400;56
55664;63
57304;83
64896;61
102134;81
105457;81
106618;78
118734;75
118987;82
315546;63
375729;61
34939;65
37874;65
38175;73
43798;74
45962;76
46373;74
63702;73
100820;62
101574;73
102139;74
103588;71
107703;71
107770;71
108637;71
109250;62
112900;72
113770;69
114109;70
114116;69
115022;70
115043;74
115839;75
115842;76
115924;74
116144;65
118949;72
118984;71
56067;65
57648;64
57651;69
111023;70
111203;71
114554;66
117030;68
117509;61
118463;58
118475;70
118596;58
118668;67
118715;58
119778;64
119812;56
122305;66
122320;68
122331;67
122702;65
122914;63
123242;67
123732;64
124248;69
124268;70
124281;69
124285;63
377152;64
1680;69
7511;86
34881;78
41522;63
45660;66
55650;57
55653;66
55654;66
55667;64
58351;57
58365;57
60241;83
63426;58
101952;68
113467;69
114344;69
114433;72
115119;70
116484;68
117632;78
118140;57
119877;73
121197;72
121237;74
1073801803;69
41538;69
47999;72
54826;68
55708;68
55991;66
56130;67
56139;66
56141;69
56215;71
56218;70
56219;64
56220;69
56221;68
56225;71
56227;69
56230;70
56232;62
56234;71
56235;73
58163;70
60345;71
102561;69
103117;68
104547;71
112921;72
113040;73
43380;73
54163;60
54393;72
54602;59
54680;66
54810;71
54849;64
55646;63
55770;70
55771;75
55774;69
55779;74
55780;74
55781;63
55782;69
55784;68
55786;72
55792;73
56236;66
57897;70
58248;74
59229;73
60618;74
262961;60
307770;70
323105;70
369904;68
54676;67
54679;67
55416;62
55528;65
55800;60
55801;67
55806;67
55814;66
55815;62
55817;63
57641;65
58178;67
58206;66
58218;65
58224;70
58369;59
118669;64
118702;72
118954;68
122007;68
122323;68
122347;65
122701;64
122732;59
124278;63
325468;64
376471;66
6959;67
31018;69
32568;72
37053;72
37398;75
38831;64
39673;72
41517;72
42346;72
46458;67
46507;67
58756;75
63372;65
100393;71
101743;67
101766;70
104257;73
104374;71
107271;70
108042;68
108983;69
109390;70
112478;69
113532;68
114215;64
114267;70
114691;71
115918;70
118732;68
1073779703;72
1073847867;67
44516;66
55705;63
55709;67
55712;71
55844;66
56019;71
56027;69
57680;68
57985;70
57988;70
57996;68
57999;70
58000;70
58118;64
58167;70
301848;61
323535;72
368378;68
369552;71
370372;69
373057;65
375611;69
379709;69
379801;70
40661;70
51522;58
53389;66
54067;60
54113;58
54843;68
54851;69
54853;68
54855;64
55530;65
55652;60
55777;65
55835;67
55966;70
55981;69
105289;69
108739;70
110582;68
112943;65
119884;66
122678;69
123076;60
123722;58
124295;64
366621;69
376949;66
378314;69
379200;60
37405;66
37496;69
41209;68
43256;67
44187;66
47182;71
55864;65
57418;69
63735;68
100462;72
100815;69
101689;68
103403;70
104284;64
106548;61
108577;66
109582;66
109932;71
110414;72
110476;69
110558;67
110602;73
110802;71
111803;69
112283;68
113917;65
114347;65
115150;65
115998;67
118473;66
119113;70
121227;71
33878;64
55432;68
55808;68
55948;63
56059;68
56162;68
56257;68
57637;67
57645;64
57650;62
57657;63
57658;68
105313;68
108953;69
113898;67
117567;60
118826;60
118989;65
119893;70
121981;60
122033;67
122288;64
122310;62
124296;65
372860;59
378342;67
53799;61
55129;69
56022;69
56024;66
56026;69
57916;67
57917;68
57919;59
57920;73
57922;63
57923;58
57930;65
61118;72
103851;71
104540;71
108324;70
114636;72
117496;71
123225;70
303349;71
309756;69
315544;72
366638;68
373324;70
377146;58
377513;71
7305;70
38812;67
38863;69
43792;70
44797;72
45454;66
57937;67
58337;62
60666;70
61000;74
63152;72
101399;70
101901;70
104265;68
104344;66
105172;69
108344;63
110948;76
111301;70
113041;65
113973;61
114218;70
116603;68
117725;69
118676;66
118836;62
121998;65
366643;68
373169;67
9238;61
38365;64
42433;64
44006;64
45661;65
47415;66
55718;68
56148;66
56173;65
56174;66
56178;67
56182;67
56188;61
57224;68
59201;56
59206;58
60272;61
61574;74
102400;65
105188;60
105482;62
105748;66
106901;66
107039;63
111334;68
111964;57
114563;65
118081;68
298690;62
306131;63
372424;70
377202;57
39798;69
55543;60
55776;74
56239;69
56243;68
56246;68
56249;68
56252;73
56253;72
58320;72
58348;66
58408;69
103997;72
109772;72
110130;71
111361;70
117531;75
118077;69
118639;70
118675;71
118974;60
122897;68
124277;64
372417;72
375618;69
377269;68
379714;70
30163;71
41276;65
45334;75
45582;74
46978;67
47596;63
58325;73
60203;72
60252;65
100275;60
103440;70
104103;70
105278;69
112026;74
112568;68
112606;71
112888;73
113345;61
113822;58
113831;70
114106;78
114546;63
118284;72
56097;67
58292;70
60171;69
60234;69
60265;68
60366;72
103128;60
104325;68
105520;72
105528;58
107559;64
108725;68
108726;73
108745;69
108765;62
110312;62
110457;62
110704;64
111488;70
113308;69
113710;72
114120;67
115135;75
115532;65
115999;71
116500;65
120335;66
121296;68
308173;64
39786;73
55758;57
55759;64
56033;65
57895;67
58092;65
58094;58
58096;60
58099;67
58100;57
58102;59
58120;67
58207;62
58217;66
58219;62
58223;67
58243;69
58247;70
58261;65
58264;68
58273;68
107990;72
111285;70
263172;64
263246;68
299562;56
303339;69
308107;59
309065;68
364021;67
377208;55
39706;63
42935;62
56153;70
57410;59
58156;63
58271;68
60152;64
100101;66
101961;70
103107;68
104112;59
105119;67
105220;68
108590;61
108767;68
110521;65
113082;68
114329;70
114966;68
115330;63
115393;64
116298;60
