ID;Nombre;Posición;media
40003;S. Kulenović;CF;69
40122;R. Lukaku;CF;82
40179;Nico González;DMF;81
40211;F. Onyeka;CMF;73
40225;Antonio Blanco;DMF;75
40240;N. Matić;DMF;79
40260;F. Coquelin;DMF;73
40277;David;LWF;68
40283;S. Coleman;RB;70
40295;J. Henderson;DMF;78
40323;P. Aubameyang;CF;80
40335;Renzo;CB;62
40352;Neymar Júnior;AMF;82
40353;Ayrton Lucas;LB;75
40362;Ênio;LWF;67
40368;A. Seidu;CB;73
40407;Maicon;CB;69
40425;J. Alba;LB;78
40433;S. Tzimas;CF;72
40455;I. Sosa;CF;70
40456;A. Herrera;CMF;75
40525;M. Perin;GK;77
40568;Igor Vinícius;RB;70
40571;De Gea;GK;84
40581;C. Obi;CF;64
40585;M. Okoye;GK;73
40617;J. Gordon;RB;69
40631;J. Cuadrado;RMF;73
40661;L. Pratto;CF;69
40662;N. Colazo;LB;64
40677;A. Grassi;CMF;70
40725;N. Otamendi;CB;82
40735;J. Papaleo;GK;68
40749;T. Gutiérrez;SS;71
40786;C. Wood;CF;81
40875;S. De Vrij;CB;82
40884;M. Tillman;AMF;79
40937;W. Szczęsny;GK;82
40987;J. Karlström;DMF;74
40990;Anthony Lopes;GK;76
41000;R. Cabella;AMF;73
41045;Y. Rak;CB;68
41047;J. Manzambi;CMF;77
41066;C. Immobile;CF;75
41082;Koke;DMF;80
41083;E. Salvio;RMF;73
41084;K. N'Dri;CF;68
41100;Juanmi;LMF;72
41119;K. Walker;RB;76
41120;T. Cairney;CMF;74
41124;D. Alaba;CB;79
41144;J. Merlo;LWF;66
41146;A. Schjelderup;LWF;76
41152;I. Subiabre;CF;76
41153;S. Coates;CB;77
41158;S. Luján;RMF;63
41163;E. Pérez;DMF;75
41169;E. Aguilera;CB;68
41174;M. Rojo;CB;73
41204;Rafael;GK;75
41209;Patrick;CMF;68
41235;G. Átila;GK;60
41236;N. Banegas;LB;68
41272;L. Rodríguez;LB;66
41275;J. Insaurralde;CB;69
41276;J. Velázquez;LMF;64
41294;Ignácio;CB;70
41295;C. Lema;CB;72
41425;E. Vargas;SS;69
41428;M. Díaz;DMF;67
41444;M. Rodríguez;CF;66
41451;C. Aránguiz;CMF;74
41517;L. Mugni;AMF;72
41522;R. Ríos Novo;GK;62
41527;F. Tobio;CB;68
41533;Jean Carlos;AMF;69
41538;E. Olivera;CB;68
41547;C. Quintana;CB;73
41548;J. Espínola;GK;69
41555;E. Álvarez;DMF;78
41570;P. González;CMF;70
41581;J. Rodríguez;AMF;78
41595;E. Bologna;GK;68
41596;N. Tagliafico;LB;79
41637;M. Mohamed;CF;69
41640;C. Bacca;CF;72
41674;Y. Mosquera;CB;71
41686;D. Muñoz;RB;82
41688;K. Mier;GK;75
41737;F. Colidio;CF;76
41904;J. Chotard;DMF;73
41975;A. González;RB;69
41984;R. Otero;AMF;69
42033;A. Carrillo;RMF;75
42093;M. Torrén;CB;66
42101;J. Iturbe;CF;67
42117;U. Delgado;CF;63
42125;M. Galarza;RB;77
42173;E. Valencia;CF;72
42181;F. Gaibor;CMF;71
42291;D. Silva;CB;64
42308;Jesús Vázquez;LB;70
42311;Aylon;CF;68
42316;A. Griezmann;SS;84
42322;Kiko Femenía;RB;73
42346;Alesson;LWF;72
42402;Josué;AMF;74
42416;Z. Labyad;AMF;71
42424;G. Xhaka;CMF;86
42429;Juan Jesus;CB;74
42433;M. Bracamonte;RB;63
42452;G. Mercado;CB;71
42455;Ganso;AMF;73
42473;Guilherme;RMF;69
42502;M. Paulo;LB;64
42535;Cédric;RB;68
42539;M. Bizot;GK;77
42545;P. Mwene;LB;72
42556;Isco;AMF;83
42558;Pepê;CMF;67
42559;R. Sottil;LWF;74
42575;I. Gueye;DMF;78
42577;M. Guéhi;CB;83
42582;Iker Losada;AMF;71
42586;Kevyson;LB;62
42589;B. Stambouli;DMF;74
42606;J. Stanišić;RB;78
42641;P. Coutinho;AMF;78
42654;G. González;LWF;67
42669;Casemiro;DMF;81
42688;N. Blandi;CF;66
42697;M. Lanzini;AMF;73
42698;K. Jappert;CB;69
42751;E. Mena;LB;69
42752;F. Mallo;CB;73
42806;C. Bakambu;CF;74
42821;B. Lecomte;GK;74
42825;A. Areola;GK;75
42839;Everson;GK;78
42846;N. Leali;GK;72
42854;Alerrandro;CF;71
42868;Bartra;CB;77
42892;Sergi Roberto;RB;75
42898;Lucas Moura;RMF;76
42917;D. Burn;CB;81
42935;L. Vallejo;CB;61
42944;C. Auzqui;RMF;69
43001;M. Campaña;GK;72
43006;R. Funes Mori;CB;67
43026;D. Brooks;RWF;77
43047;Unai Vencedor;CMF;70
43058;R. Ramos;RB;68
43063;Son Heung-Min;LWF;83
43075;G. Kondogbia;DMF;78
43082;N. Adjei;CB;68
43086;G. Oristanio;AMF;72
43094;Álvaro Morata;CF;78
43133;Luiz Gustavo;DMF;72
43135;M. Kovačić;CMF;81
43157;Marcos Alonso;CB;78
43166;M. Doherty;RB;74
43178;C. Egan-Riley;CB;74
43190;Maceió;RMF;62
43202;Neto;GK;71
43210;Juan Iglesias;RB;74
43211;M. Dmitrović;GK;78
43230;E. Giménez;CMF;66
43256;Zé Welison;DMF;68
43380;A. Domínguez;GK;73
43398;Lucão;GK;67
43441;Rodriguinho;CMF;63
43467;R. Rodríguez;CB;70
43596;Thaciano;SS;70
43612;T. Ream;CB;71
43638;Álex Baena;LMF;82
43643;A. Mirbach;GK;57
43668;Ó. Romero;AMF;71
43694;Gabriel;GK;69
43695;Dudu;LWF;74
43731;W. Ángel;CB;66
43747;D. Washington;CF;71
43752;Richard;DMF;67
43761;S. Lencina;LMF;77
43773;S. Moyano;GK;70
43792;M. Fernández;AMF;70
43798;S. Ramos Mingo;CB;73
43814;F. Mancuello;CMF;69
43815;U. Ciccioli;RB;62
43816;L. Sequeira;RMF;68
43888;M. Porcel;LMF;64
43896;N. Cláa;GK;58
43949;B. Guille;LWF;65
43970;J. Lucero;CF;72
43985;Alex Sandro;LB;78
43988;Danielzinho;CMF;74
43989;Danilo;CB;76
44006;M. García;CMF;64
44023;P. Gallese;GK;73
44037;A. Aguerre;GK;69
44104;J. Oblak;GK;87
44171;S. Oliveira;CMF;72
44184;L. Halter;CB;72
44187;Gabriel Poveda;CF;66
44193;J. Marcelo;CF;65
44212;Neto Pessoa;CF;67
44214;Jamerson;LB;67
44241;Roni;DMF;66
44245;A. Elanga;RWF;75
44272;Guilherme;LWF;72
44278;Pedro Raúl;CF;70
44379;K. De Bruyne;AMF;88
44383;T. Courtois;GK;89
44423;R. Arias;CB;65
44440;K. Jakić;DMF;76
44443;Luan Cândido;LB;65
44444;T. Abed;RMF;65
44449;R. Nteka;CF;70
44451;A. Bamba;CB;67
44497;E. Ampadu;DMF;78
44516;É. Ricardo;DMF;67
44527;B. André;CMF;80
44550;Vitão;CB;74
44556;F. Toloza;CF;65
44562;Fali Candé;CB;68
44591;G. Zacchi;GK;61
44619;Rodrigo Moledo;CB;65
44620;Felipe Anderson;LMF;74
44636;L. Muriel;CF;74
44637;A. Nyom;RB;70
44643;P. Almqvist;RWF;70
44654;W. Boly;CB;73
44656;C. Da Costa;LMF;71
44676;F. Acerbi;CB;83
44679;N. Williams;LB;79
44682;Rodrigo Muniz;CF;75
44694;M. Amougou;CMF;70
44702;R. Barkley;CMF;77
44708;M. Kerkez;LB;80
44711;R. Cáseres;CB;65
44743;M. Jensen;CMF;78
44748;D. Ricardo;CB;70
44760;Alan Varela;DMF;78
44761;R. Ibarra;RMF;68
44766;R. Christie;CMF;76
44791;Jair;DMF;71
44797;J. Florentín;CMF;71
44802;Léo Jardim;GK;77
44838;H. Igamane;CF;74
44840;V. Van Dijk;CB;86
44857;S. Arias;RB;71
44858;Hereda;RB;65
44910;A. Sbaï;LMF;71
44941;Ramon;LB;70
44953;D. Suárez;RB;67
44987;L. Melgarejo;LWF;69
45023;P. Pogba;CMF;77
45025;Rubén García;RMF;77
45028;Sabino;CB;72
45041;P. Terracciano;GK;78
45049;B. Rodríguez;LWF;76
45055;B. Dominguès;LMF;70
45069;L. Abecasis;RB;64
45071;G. Pezzella;CB;71
45078;D. Léon;GK;76
45079;T. Arokodare;CF;75
45081;H. Diarra;CMF;76
45082;B. Deuff;DMF;68
45089;L. Digne;LB;79
45090;K. Doumbia;AMF;74
45095;M. Lacava;RMF;67
45106;M. Gorgelin;GK;70
45111;M. Coulibaly;CMF;71
45113;D. Foulquier;RB;72
45120;K. Lala;RB;74
45124;N. Collins;CB;78
45130;D. McNeil;LMF;77
45134;B. Davies;LB;75
45137;W. Gnonto;LWF;74
45142;T. Fruk;AMF;77
45144;B. Leno;GK;78
45181;A. Faye;CB;68
45182;J. Akpa-Akpro;CMF;71
45196;M. Bianchetti;CB;70
45238;H. Ekdal;CB;70
45247;J. Branthwaite;CB;78
45254;J. Freytes;CB;72
45290;Íñigo Martínez;CB;83
45292;N. Törnqvist;GK;72
45300;M. Valoti;CMF;69
45334;F. Vázquez;AMF;74
45338;B. Dieng;CF;73
45351;Marçal;LB;70
45356;L. Paredes;DMF;80
45358;K. Zenón;LMF;72
45386;Bigas;CB;75
45392;Gustavo Marques;CB;68
45402;D. Bakwa;RWF;75
45438;W. Davi;DMF;61
45442;J. De Lange;GK;73
45448;A. Kouassi;LB;72
45454;N. Arena;CB;65
45457;G. Nunes;LMF;71
45463;K. Schade;LWF;78
45467;É. Lira;DMF;77
45507;Gilberto;CF;65
45576;I. Marcone;DMF;74
45579;H. Nervo;CB;70
45582;L. López;CB;74
45633;Alex Santana;CMF;69
45641;Allan;DMF;75
45660;L. Barraza;GK;65
45661;G. Obredor;CF;65
45664;I. Zufiaurre;LWF;66
45668;I. Machuca;RMF;71
45669;M. Di Cesare;CB;74
45674;F. Armani;GK;73
45685;J. Quintero;AMF;77
45690;L. Angulo;LWF;71
45756;G. Gómez;CB;79
45758;M. Pellegrino;CB;72
45780;B. Ndiaye;CMF;62
45788;M. Araujo;CB;70
45802;Á. Montoro;AMF;73
45807;G. Silva;LB;67
45809;D. Rodríguez;DMF;69
45823;M. Vecino;CMF;77
45831;R. Castillo;CF;75
45832;S. Cristóforo;DMF;68
45868;R. Ortiz;DMF;70
45962;Willian José;CF;76
45993;Marquinhos;CB;86
46012;Caio Paulista;LB;65
46021;Gabriel;DMF;73
46023;Vitinho;LWF;71
46025;Jádson;CMF;70
46037;Bernard;LMF;73
46049;Wanderson;LWF;73
46062;L. Jaquez;CB;71
46093;Pierre;CMF;65
46153;F. Magri;CF;72
46208;Mandaca;CMF;71
46218;P. Lienhart;CB;70
46221;Matheuzinho;RWF;72
46237;William Arão;DMF;75
46303;Gabriel;AMF;73
46327;Fernando;CF;69
46332;Renê;LB;73
46350;Marcos Vinícius;RB;65
46373;Éverton Ribeiro;AMF;74
46423;B. Humphreys;LB;73
46453;Camutanga;CB;67
46458;Igor Cariús;LB;65
46466;A. Mandi;CB;75
46472;O. Baumann;GK;83
46487;F. Thauvin;RWF;80
46498;D. Sidibé;RB;73
46507;Lucas Oliveira;CB;65
46536;J. Ward-Prowse;CMF;72
46570;Y. Yotún;CMF;68
46611;M. Dória;CB;68
46614;Lucas Silva;DMF;74
46635;P. Fernández;DMF;69
46637;M. Icardi;CF;78
46642;Van Der Brempt;RB;71
46647;T. Meunier;RB;76
46666;Iago Aspas;CF;80
46694;N. Stanciu;AMF;70
46720;J. Mangondo;CF;61
46722;A. Dioussé;DMF;69
46737;F. Hanin;LB;70
46741;M. Fernandes;AMF;78
46752;Fabiano;RB;70
46755;R. Pepi;CF;74
46765;Perotti;CF;66
46774;Nuno Tavares;LB;75
46780;Pablo Barrios;CMF;83
46788;R. De Galarreta;DMF;79
46812;Igor Julio;CB;75
46815;Ederson Moraes;GK;83
46816;Miguelito;AMF;70
46825;E. Can;DMF;83
46829;M. Río;CMF;73
46850;J. Veltman;RB;77
46862;R. Schmid;AMF;72
46866;M. De Roon;DMF;81
46873;U. Saqid;CF;75
46879;M. Depay;CF;80
46894;Jefté;LB;70
46897;A. Oviedo;CF;67
46918;G. Verón;RMF;68
46950;N. Ahamada;CMF;69
46951;C. Summerville;LWF;78
46952;O. Sow;RWF;71
46959;Martinelli;DMF;75
46978;R. Hernandes;AMF;66
46989;M. Kudus;LMF;82
46990;C. Rivera;DMF;69
46992;I. Poveda;RWF;71
47012;K. Coronel;RB;64
47046;A. Thomasson;CMF;79
47049;R. Ghezzal;RWF;73
47051;A. Rabiot;CMF;86
47070;L. Shaw;LB;78
47080;A. Ararat;CMF;61
47100;J. Medina;DMF;60
47114;A. Murić;GK;74
47115;João Mário;RB;76
47128;Rafael Tolói;CB;72
47129;João Schmidt;DMF;70
47132;C. Volpato;AMF;70
47134;S. Perciun;CMF;60
47136;P. Castro;AMF;70
47143;W. Falcone;GK;82
47148;R. Mundle;LWF;71
47152;S. Baidoo;CB;75
47162;S. Kolašinac;CB;79
47175;O. Kouassi;CB;60
47179;P. Dybala;SS;82
47182;Alef Manga;LWF;68
47183;Alberto Reina;CMF;72
47184;Marc Casadó;DMF;77
47190;A. Romagnoli;CB;82
47194;M. Caqueret;CMF;77
47207;Álex Padilla;GK;68
47215;Rui Silva;GK;81
47237;P. Gazzaniga;GK;77
47238;N. Clyne;RB;70
47242;Kepa;GK;78
47243;G. Duarte;RWF;67
47246;L. Palavecino;DMF;62
47250;Adrián;GK;71
47251;Vivian;CB;82
47252;C. Lykogiannis;LB;72
47267;David Carmo;CB;74
47269;N. Ferraresi;CB;70
47286;J. Pickdord;GK;84
47287;H. Kane;CF;90
47334;A. Ouattara;RWF;71
47347;R. Benítez;AMF;67
47357;Areso;RB;74
47374;P. Zieliński;CMF;80
47396;M. Brozović;DMF;78
47398;K. Asllani;DMF;73
47405;Jonny;RB;74
47406;Joan García;GK;86
47409;Lordkipanidze;CMF;60
47415;A. Alonso;CF;65
47419;M. Colin;RB;69
47429;N. Maupay;CF;74
47431;E. Dier;CB;76
47433;A. Gomes;CMF;76
47434;Diogo Costa;GK;84
47437;P. Ciss;DMF;78
47456;Luciano;SS;73
47464;C. Ndaba;LB;65
47522;A. Laporte;CB;81
47524;F. Lejeune;CB;77
47527;R. Rodin;CF;59
47529;B. Samba;GK;79
47532;N. Goitea;CB;65
47540;Rafael Santos;GK;66
47550;K. Johnsson;GK;69
47557;H. Galíndez;GK;75
47565;Pablo Maia;DMF;72
47566;M. Viña;LB;73
47568;Paulinho Paula;CMF;70
47569;I. Doukouré;CB;76
47583;L. Janson;LWF;70
47586;J. Torres;CF;72
47589;É. Godoy;CB;72
47594;R. Botta;AMF;72
47596;M. Vincentini;GK;63
47630;R. Alhassane;LB;70
47633;V. Krapyvtsov;GK;63
47640;A. Trusty;CB;73
47644;B. Cabrera;CF;62
47645;B. Garré;RMF;68
47648;R. Di Gennaro;GK;68
47653;D. Giraldo;DMF;69
47659;Dudu;DMF;67
47671;B. Bustos;GK;65
47675;M. Bianqui;CMF;66
47723;A. Vega;LWF;77
47727;Alex Telles;LB;75
47745;B. Oviedo;CB;63
47759;Giovane;RWF;68
47775;D. Silva;AMF;70
47785;J. Stones;CB;80
47787;João Cancelo;RB;82
47795;S. Rodríguez;AMF;72
47812;Ronald;CMF;67
47813;M. Zaldivia;CB;69
47814;D. Benedetto;CF;69
47825;L. Romero;DMF;76
47830;L. Magallán;CB;71
47833;D. Aquino;LMF;69
47834;M. Casco;LB;73
47836;R. Rey;GK;74
47837;R. Sosa;LMF;75
47872;Carvalheira;DMF;69
47911;G. Costantini;CMF;63
47929;L. Gómez;CMF;64
47933;J. García;RB;73
47934;M. Miranda;AMF;66
47941;L. Amadé;GK;67
47959;B. Cortés;GK;73
47988;C. Vargas;GK;74
47999;D. Torres;DMF;73
48009;Á. Romero;RWF;74
48056;V. Cuesta;CB;69
48129;L. Díaz;LWF;86
48142;F. Pereyra;CB;72
51511;R. Villagra;DMF;72
51522;C. Dorador;GK;58
53383;F. Salazar;RMF;70
53384;B. Gutiérrez;RB;61
53387;D. Caicedo;RWF;70
53389;B. Chandía;LMF;66
53451;N. Rodríguez;RMF;68
53453;D. Rivera;CB;68
53474;J. Guerrero;RB;68
53475;R. Lagos;LB;66
53476;J. Cuenú;CB;67
53520;F. Ángel;CMF;68
53589;J. Méndez;CMF;72
53591;L. González;RMF;70
53792;L. Castro;CF;71
53798;F. Wiegele;GK;59
53799;L. Escorcia;CB;60
53800;A. Schlager;GK;65
53801;P. Pentz;GK;64
53906;J. Alfaro;RB;63
53913;S. Serdar;CMF;76
53914;S. Baždar;CF;63
53915;D. Burnić;DMF;67
54056;R. León;GK;63
54067;D. Pereira;CF;60
54113;M. Zepeda;CMF;58
54118;M. Jurkaš;GK;59
54119;N. Lodeiro;AMF;70
54120;J. Lukić;CF;77
54121;A. Cantero;LB;67
54123;E. Mahmić;AMF;69
54124;I. Bašić;CMF;77
54163;M. Caicedo;CB;61
54165;O. Gill;GK;70
54166;C. Haydar;CB;69
54167;Y. Cuevas;CF;62
54168;L. Couture;CMF;62
54169;M. Morales;LB;64
54247;N. Süle;CB;77
54255;P. García;RMF;67
54257;D. Undav;CF;82
54266;H. Camara;CF;66
54348;E. Delmás;LWF;61
54351;G. Celis;DMF;72
54356;R. López;LMF;65
54357;J. Carvajal;CF;61
54364;M. Kempf;CB;74
54376;F. Bjørkan;LB;74
54377;H. Falchener;CB;69
54378;S. Langås;CB;70
54379;E. Selvik;GK;69
54380;M. Keller;GK;71
54383;J. Escobar;DMF;68
54384;R. Briones;CMF;67
54385;A. Bravo;CB;61
54386;E. Ruiz;LB;60
54387;Y. Garcés;CF;62
54388;P. Mercado;CMF;74
54389;J. Arroyo;DMF;63
54390;B. García;AMF;65
54391;A. Rodríguez;LMF;69
54392;T. Serrago;AMF;68
54393;J. Medina;CF;72
54394;M. Cáceres;CMF;71
54395;D. Novoa;GK;70
54396;L. Zárate;CB;72
54397;R. Schunke;CB;72
54399;J. Cazares;AMF;72
54400;M. Fernández;RB;71
54401;E. Pata;RWF;68
54403;J. Lerma;LMF;66
54404;J. Sornoza;AMF;73
54405;A. Córdoba;CB;62
54416;Omar Mascarell;DMF;74
54422;F. De La Vega;CF;66
54423;J. Hauge;LMF;74
54424;T. Aasgaard;AMF;70
54425;P. Berg;DMF;78
54428;Riquelme F.;AMF;63
54429;J. Patiño;LB;64
54440;S. Al-Nasser;LMF;65
54441;A. Silva;CMF;66
54445;J. Gbamin;CB;70
54446;M. Navarro;LB;69
54447;Y. Belammari;LB;71
54451;M. Saâdane;CB;71
54602;P. Ortiz;DMF;60
54659;N. Al-Sharari;CB;66
54670;D. Torrico;LMF;65
54671;J. Valencia;DMF;70
54674;S. Haqawi;CF;56
54675;M. Akliouche;RMF;79
54676;K. Silva;CB;67
54677;Y. Ayari;AMF;78
54679;G. Schiavone;GK;66
54680;Y. Quiñónez;LWF;65
54698;P. Aquino;DMF;73
54701;Estêvão;RMF;78
54721;A. Malić;CB;79
54722;M. Zlomislić;GK;66
54723;K. Alajbegović;LWF;61
54724;I. Šunjić;DMF;66
54725;B. Tahirović;DMF;69
54726;A. Memić;RWF;79
54727;A. Dedić;RB;68
54732;Allan;DMF;70
54744;Hadžiahmetović;DMF;73
54745;S. Guirassy;CF;85
54746;Bajraktarević;RWF;68
54747;N. Mujakić;CB;59
54748;S. Radeljić;CB;80
54749;A. Gigović;CMF;68
54753;B. Pavard;CB;81
54756;Gonçalo Ramos;CF;80
54757;J. Brekalo;LMF;73
54761;F. Monzón;CF;71
54771;Tiago;LMF;64
54787;Mayke;RB;69
54790;A. Salah-Eddine;LB;74
54791;S. Posch;RB;73
54792;R. Halhal;CB;65
54793;A. Tagnaouti;GK;70
54794;M. El Kajoui;GK;74
54795;Z. El Ouahdi;RB;77
54798;Marcos Rocha;RB;70
