ID;Nombre;Posición;media
35031;H. Guirassy;LWF;71
35033;G. Kamara;DMF;72
35124;Ó. Trejo;AMF;70
35138;F. Ugrinić;CMF;75
35199;M. Fernandes;DMF;70
35200;L. Mouton;CMF;71
35226;Rafa Obrador;LB;68
35250;É. Banega;CMF;74
35252;M. Ruben;CF;71
35324;Kauan Faria;CB;61
35477;E. Cavani;CF;74
35479;M. Di Gregorio;GK;82
35492;S. Moore;GK;67
35876;Azpilicueta;CB;76
35880;J. Sosa;CMF;74
36156;Daniel Fuzato;GK;69
36336;M. Amarfil;CMF;70
36627;Y. Sommer;GK;87
36665;J. Vásquez;CB;75
36671;A. Šemper;GK;74
36703;D. Ospina;GK;77
36706;S. Moya;CB;62
36714;A. Vidal;CMF;72
36718;A. Sánchez;CF;75
36727;F. Muslera;GK;80
36768;F. Forster;GK;73
36776;Riccieli;CB;70
36821;H. Barcos;CF;75
36862;Ó. Cardozo;CF;70
36878;Raúl Fernández;GK;73
36912;R. Bentancourt;CF;68
36943;Cássio;GK;77
36945;Fagner;RB;70
36949;S. Romero;GK;74
37005;L. Gueye;RWF;64
37030;Arguibide;RB;62
37053;João Victor;CB;72
37087;F. Minerva;LMF;59
37106;Á. Di María;RWF;83
37140;M. Darmian;RB;77
37149;A. Desábato;GK;70
37151;J. Beyer;CB;73
37260;Keiller;GK;65
37277;Unai Gómez;AMF;72
37289;J. Steele;GK;74
37304;C. Stuani;CF;75
37337;M. Isla;RB;70
37356;Guga;RB;71
37377;A. Catena;CB;77
37391;M. Araújo;CMF;68
37398;Reinaldo;LB;73
37401;A. Kabar;LB;65
37405;M. Alexandre;RB;65
37437;A. García Basso;CB;72
37496;P. Tachtsidis;DMF;68
37506;J. García;GK;67
37510;M. Zalazar;LMF;65
37511;F. Roncaglia;CB;69
37518;J. Hurtado;RB;71
37522;Nuno Moreira;LWF;73
37602;A. Seyral;CB;61
37638;E. Džeko;CF;73
37715;T. Barry;CF;76
37827;A. Witsel;CB;75
37846;Richardson;DMF;68
37862;C. Toselli;GK;69
37874;Marcos Victor;CB;64
37901;T. Rincón;DMF;70
37976;B. Bertinato;GK;65
38112;Y. Neyou;CMF;75
38115;L. Acosta;AMF;69
38175;Ademir;RWF;73
38179;A. Sangante;CB;74
38187;G. Prado;RMF;66
38192;Cleiton;GK;72
38199;Emerson Royal;RB;73
38269;M. Carrizo;RMF;74
38274;D. Moreno;CF;75
38288;E. Muñoz;CB;69
38292;I. Andrada;RB;64
38297;Willian;LMF;72
38352;D. Welbeck;CF;80
38365;A. Dramisino;AMF;64
38374;T. Rodríguez;RWF;63
38390;Lucas Freitas;CB;67
38403;S. Ferreira;CF;73
38422;Anthoni;GK;71
38439;I. Perišić;LMF;82
38475;P. Sučić;DMF;77
38509;R. Bochi;DMF;67
38534;F. Miguel;GK;71
38539;K. Quetant;CF;65
38540;S. Coulibaly;CB;72
38567;Pedro;RWF;78
38568;S. Busquets;DMF;80
38627;O. Giroud;CF;79
38630;V. Guaita;GK;80
38640;J. González;GK;67
38685;B. Dadín;CF;74
38743;Y. Valois;CF;65
38771;V. Nelsson;CB;74
38778;G. Marinelli;GK;67
38779;Parejo;CMF;81
38797;D. Blind;CB;77
38807;R. Sam;CB;65
38810;Lucas Ramon;RB;72
38812;A. Osella;CB;67
38816;João Gomes;CMF;77
38831;Tomazella;GK;65
38852;Z. Savva;RWF;57
38858;S. El Shaarawy;LWF;77
38863;I. Villalba;CB;68
38891;O. Bevan;CB;62
38951;A. Hernández;CF;73
39173;T. Silva;CB;82
39178;D. Tabibou;CMF;67
39238;C. Gallagher;CMF;79
39239;S. Jaurena;CMF;64
39268;R. Cherki;AMF;83
39270;J. Hato;LB;78
39278;Ó. Ustari;GK;77
39301;B. Fadiga;CMF;64
39339;Rafael Thyere;CB;67
39441;A. Hickey;RB;76
39469;L. Valenti;CB;69
39673;André Luís;CF;72
39687;T. Porra;AMF;67
39699;G. Medel;CB;71
39706;A. Segovia;RMF;63
39719;S. Rondón;CF;75
39786;C. Lampe;GK;74
39798;A. Corzo;CB;69
39801;Y. Herrera;CMF;80
39804;M. Silva;GK;71
39913;T. Sanusi;LWF;62
39936;H. Mkhitaryan;CMF;81
40002;R. Lewandowski;CF;85
40003;S. Kulenović;CF;70
40122;R. Lukaku;CF;82
40179;Nico González;DMF;82
40211;F. Onyeka;CMF;74
40225;Antonio Blanco;DMF;75
40240;N. Matić;DMF;78
40260;F. Coquelin;DMF;73
40277;David;LWF;68
40283;S. Coleman;RB;74
40295;J. Henderson;DMF;77
40323;P. Aubameyang;CF;81
40335;Renzo;CB;62
40352;Neymar Júnior;AMF;83
40353;Ayrton Lucas;LB;76
40362;Ênio;LWF;67
40368;A. Seidu;CB;74
40407;Maicon;CB;71
40425;J. Alba;LB;78
40433;S. Tzimas;CF;73
40455;I. Sosa;CF;70
40456;A. Herrera;CMF;76
40525;M. Perin;GK;79
40568;Igor Vinícius;RB;71
40571;De Gea;GK;87
40581;C. Obi;CF;64
40585;M. Okoye;GK;73
40617;J. Gordon;RB;70
40631;J. Cuadrado;RMF;74
40661;L. Pratto;CF;72
40662;N. Colazo;LB;63
40677;A. Grassi;CMF;71
40725;N. Otamendi;CB;81
40735;J. Papaleo;GK;71
40749;T. Gutiérrez;SS;72
40786;C. Wood;CF;81
40875;S. De Vrij;CB;82
40884;M. Tillman;AMF;79
40937;W. Szczęsny;GK;84
40987;J. Karlström;DMF;75
40990;Anthony Lopes;GK;77
41000;R. Cabella;AMF;74
41045;Y. Rak;CB;68
41047;J. Manzambi;CMF;76
41066;C. Immobile;CF;76
41082;Koke;DMF;79
41083;E. Salvio;RMF;75
41084;K. N'Dri;CF;70
41100;Juanmi;LMF;74
41119;K. Walker;RB;76
41120;T. Cairney;CMF;75
41124;D. Alaba;CB;80
41144;J. Merlo;LWF;64
41146;A. Schjelderup;LWF;78
41152;I. Subiabre;CF;76
41153;S. Coates;CB;77
41158;S. Luján;RMF;62
41163;E. Pérez;DMF;73
41169;E. Aguilera;CB;68
41174;M. Rojo;CB;73
41204;Rafael;GK;77
41209;Patrick;CMF;71
41235;G. Átila;GK;61
41236;N. Banegas;LB;69
41272;L. Rodríguez;LB;67
41275;J. Insaurralde;CB;70
41276;J. Velázquez;LMF;64
41294;Ignácio;CB;72
41295;C. Lema;CB;72
41425;E. Vargas;SS;70
41428;M. Díaz;DMF;67
41444;M. Rodríguez;CF;67
41451;C. Aránguiz;CMF;74
41517;L. Mugni;AMF;74
41522;R. Ríos Novo;GK;63
41527;F. Tobio;CB;68
41533;Jean Carlos;AMF;69
41538;E. Olivera;CB;68
41547;C. Quintana;CB;74
41548;J. Espínola;GK;71
41555;E. Álvarez;DMF;78
41570;P. González;CMF;69
41581;J. Rodríguez;AMF;80
41595;E. Bologna;GK;68
41596;N. Tagliafico;LB;80
41637;M. Mohamed;CF;69
41640;C. Bacca;CF;73
41674;Y. Mosquera;CB;71
41686;D. Muñoz;RB;82
41688;K. Mier;GK;76
41737;F. Colidio;CF;77
41904;J. Chotard;DMF;73
41975;A. González;RB;70
41984;R. Otero;AMF;71
42033;A. Carrillo;RMF;76
42093;M. Torrén;CB;68
42101;J. Iturbe;CF;69
42117;U. Delgado;CF;63
42125;M. Galarza;RB;77
42173;E. Valencia;CF;72
42181;F. Gaibor;CMF;74
42291;D. Silva;CB;65
42308;Jesús Vázquez;LB;71
42311;Aylon;CF;69
42316;A. Griezmann;SS;84
42322;Kiko Femenía;RB;74
42346;Alesson;LWF;72
42402;Josué;AMF;76
42416;Z. Labyad;AMF;71
42424;G. Xhaka;CMF;84
42429;Juan Jesus;CB;74
42433;M. Bracamonte;RB;63
42452;G. Mercado;CB;71
42455;Ganso;AMF;76
42473;Guilherme;RMF;70
42502;M. Paulo;LB;63
42535;Cédric;RB;69
42539;M. Bizot;GK;78
42545;P. Mwene;LB;72
42556;Isco;AMF;85
42558;Pepê;CMF;67
42559;R. Sottil;LWF;74
42575;I. Gueye;DMF;78
42577;M. Guéhi;CB;82
42582;Iker Losada;AMF;71
42586;Kevyson;LB;62
42589;B. Stambouli;DMF;73
42606;J. Stanišić;RB;78
42641;P. Coutinho;AMF;78
42654;G. González;LWF;68
42669;Casemiro;DMF;80
42688;N. Blandi;CF;66
42697;M. Lanzini;AMF;73
42698;K. Jappert;CB;69
42751;E. Mena;LB;70
42752;F. Mallo;CB;73
42806;C. Bakambu;CF;74
42821;B. Lecomte;GK;76
42825;A. Areola;GK;77
42839;Everson;GK;80
42846;N. Leali;GK;75
42854;Alerrandro;CF;72
42868;Bartra;CB;78
42892;Sergi Roberto;RB;76
42898;Lucas Moura;RMF;77
42917;D. Burn;CB;81
42935;L. Vallejo;CB;62
42944;C. Auzqui;RMF;70
43001;M. Campaña;GK;74
43006;R. Funes Mori;CB;68
43026;D. Brooks;RWF;77
43047;Unai Vencedor;CMF;71
43058;R. Ramos;RB;68
43063;Son Heung-Min;LWF;83
43075;G. Kondogbia;DMF;78
43082;N. Adjei;CB;69
43086;G. Oristanio;AMF;73
43094;Álvaro Morata;CF;77
43133;Luiz Gustavo;DMF;70
43135;M. Kovačić;CMF;81
43157;Marcos Alonso;CB;78
43166;M. Doherty;RB;74
43178;C. Egan-Riley;CB;75
43190;Maceió;RMF;62
43202;Neto;GK;73
43210;Juan Iglesias;RB;75
43211;M. Dmitrović;GK;81
43230;E. Giménez;CMF;66
43256;Zé Welison;DMF;67
43380;A. Domínguez;GK;74
43398;Lucão;GK;67
43441;Rodriguinho;CMF;64
43467;R. Rodríguez;CB;72
43596;Thaciano;SS;73
43612;T. Ream;CB;71
43638;Álex Baena;LMF;82
43643;A. Mirbach;GK;59
43668;Ó. Romero;AMF;71
43694;Gabriel;GK;71
43695;Dudu;LWF;74
43731;W. Ángel;CB;66
43747;D. Washington;CF;71
43752;Richard;DMF;66
43761;S. Lencina;LMF;78
43773;S. Moyano;GK;72
43792;M. Fernández;AMF;71
43798;S. Ramos Mingo;CB;74
43814;F. Mancuello;CMF;69
43815;U. Ciccioli;RB;62
43816;L. Sequeira;RMF;69
43888;M. Porcel;LMF;63
43896;N. Cláa;GK;60
43949;B. Guille;LWF;64
43970;J. Lucero;CF;73
43985;Alex Sandro;LB;77
43988;Danielzinho;CMF;74
43989;Danilo;CB;77
44006;M. García;CMF;65
44023;P. Gallese;GK;75
44037;A. Aguerre;GK;70
44104;J. Oblak;GK;90
44171;S. Oliveira;CMF;72
44184;L. Halter;CB;73
44187;Gabriel Poveda;CF;67
44193;J. Marcelo;CF;64
44212;Neto Pessoa;CF;67
44214;Jamerson;LB;67
44241;Roni;DMF;66
44245;A. Elanga;RWF;77
44272;Guilherme;LWF;72
44278;Pedro Raúl;CF;70
44379;K. De Bruyne;AMF;87
44383;T. Courtois;GK;93
44423;R. Arias;CB;65
44440;K. Jakić;DMF;75
44443;Luan Cândido;LB;66
44444;T. Abed;RMF;65
44449;R. Nteka;CF;71
44451;A. Bamba;CB;68
44497;E. Ampadu;DMF;78
44516;É. Ricardo;DMF;68
44527;B. André;CMF;80
44550;Vitão;CB;75
44556;F. Toloza;CF;64
44562;Fali Candé;CB;69
44591;G. Zacchi;GK;63
44619;Rodrigo Moledo;CB;66
44620;Felipe Anderson;LMF;74
44636;L. Muriel;CF;74
44637;A. Nyom;RB;71
44643;P. Almqvist;RWF;71
44654;W. Boly;CB;73
44656;C. Da Costa;LMF;71
44676;F. Acerbi;CB;82
44679;N. Williams;LB;78
44682;Rodrigo Muniz;CF;76
44694;M. Amougou;CMF;71
44702;R. Barkley;CMF;77
44708;M. Kerkez;LB;80
44711;R. Cáseres;CB;65
44743;M. Jensen;CMF;78
44748;D. Ricardo;CB;71
44760;Alan Varela;DMF;77
44761;R. Ibarra;RMF;68
44766;R. Christie;CMF;76
44791;Jair;DMF;72
44797;J. Florentín;CMF;71
44802;Léo Jardim;GK;80
44838;H. Igamane;CF;75
44840;V. Van Dijk;CB;85
44857;S. Arias;RB;71
44858;Hereda;RB;65
44910;A. Sbaï;LMF;72
44941;Ramon;LB;71
44953;D. Suárez;RB;68
44987;L. Melgarejo;LWF;71
45023;P. Pogba;CMF;78
45025;Rubén García;RMF;77
45028;Sabino;CB;72
45041;P. Terracciano;GK;78
45049;B. Rodríguez;LWF;76
45055;B. Dominguès;LMF;71
45069;L. Abecasis;RB;65
45071;G. Pezzella;CB;72
45078;D. Léon;GK;77
45079;T. Arokodare;CF;75
45081;H. Diarra;CMF;75
45082;B. Deuff;DMF;67
45089;L. Digne;LB;78
45090;K. Doumbia;AMF;74
45095;M. Lacava;RMF;68
45106;M. Gorgelin;GK;71
45111;M. Coulibaly;CMF;71
45113;D. Foulquier;RB;72
45120;K. Lala;RB;75
45124;N. Collins;CB;77
45130;D. McNeil;LMF;77
45134;B. Davies;LB;74
45137;W. Gnonto;LWF;75
45142;T. Fruk;AMF;76
45144;B. Leno;GK;80
45181;A. Faye;CB;69
45182;J. Akpa-Akpro;CMF;73
45196;M. Bianchetti;CB;70
45238;H. Ekdal;CB;71
45247;J. Branthwaite;CB;78
45254;J. Freytes;CB;72
45290;Íñigo Martínez;CB;83
45292;N. Törnqvist;GK;74
45300;M. Valoti;CMF;70
45334;F. Vázquez;AMF;76
45338;B. Dieng;CF;74
45351;Marçal;LB;69
45356;L. Paredes;DMF;80
45358;K. Zenón;LMF;72
45386;Bigas;CB;76
45392;Gustavo Marques;CB;68
45402;D. Bakwa;RWF;74
45438;W. Davi;DMF;64
45442;J. De Lange;GK;74
45448;A. Kouassi;LB;71
45454;N. Arena;CB;66
45457;G. Nunes;LMF;71
45463;K. Schade;LWF;79
45467;É. Lira;DMF;76
45507;Gilberto;CF;67
45576;I. Marcone;DMF;72
45579;H. Nervo;CB;72
45582;L. López;CB;75
45633;Alex Santana;CMF;71
45641;Allan;DMF;76
45660;L. Barraza;GK;68
45661;G. Obredor;CF;66
45664;I. Zufiaurre;LWF;66
45668;I. Machuca;RMF;71
45669;M. Di Cesare;CB;73
45674;F. Armani;GK;75
45685;J. Quintero;AMF;77
45690;L. Angulo;LWF;72
45756;G. Gómez;CB;79
45758;M. Pellegrino;CB;73
45780;B. Ndiaye;CMF;62
45788;M. Araujo;CB;70
45802;Á. Montoro;AMF;74
45807;G. Silva;LB;67
45809;D. Rodríguez;DMF;69
45823;M. Vecino;CMF;77
45831;R. Castillo;CF;76
45832;S. Cristóforo;DMF;68
45868;R. Ortiz;DMF;71
45962;Willian José;CF;76
45993;Marquinhos;CB;86
46012;Caio Paulista;LB;65
46021;Gabriel;DMF;74
46023;Vitinho;LWF;72
46025;Jádson;CMF;71
46037;Bernard;LMF;73
46049;Wanderson;LWF;74
46062;L. Jaquez;CB;71
46093;Pierre;CMF;66
46153;F. Magri;CF;73
46208;Mandaca;CMF;73
46218;P. Lienhart;CB;70
46221;Matheuzinho;RWF;72
46237;William Arão;DMF;75
46303;Gabriel;AMF;74
46327;Fernando;CF;70
46332;Renê;LB;72
46350;Marcos Vinícius;RB;65
46373;Éverton Ribeiro;AMF;75
46423;B. Humphreys;LB;73
46453;Camutanga;CB;67
46458;Igor Cariús;LB;66
46466;A. Mandi;CB;76
46472;O. Baumann;GK;84
46487;F. Thauvin;RWF;81
46498;D. Sidibé;RB;74
46507;Lucas Oliveira;CB;66
46536;J. Ward-Prowse;CMF;73
46570;Y. Yotún;CMF;72
46611;M. Dória;CB;67
46614;Lucas Silva;DMF;74
46635;P. Fernández;DMF;68
46637;M. Icardi;CF;79
46642;Van Der Brempt;RB;71
46647;T. Meunier;RB;76
46666;Iago Aspas;CF;81
46694;N. Stanciu;AMF;70
46720;J. Mangondo;CF;60
46722;A. Dioussé;DMF;69
46737;F. Hanin;LB;70
46741;M. Fernandes;AMF;79
46752;Fabiano;RB;71
46755;R. Pepi;CF;76
46765;Perotti;CF;66
46774;Nuno Tavares;LB;74
46780;Pablo Barrios;CMF;82
46788;R. De Galarreta;DMF;78
46812;Igor Julio;CB;75
46815;Ederson Moraes;GK;86
46816;Miguelito;AMF;70
46825;E. Can;DMF;82
46829;M. Río;CMF;74
46850;J. Veltman;RB;77
46862;R. Schmid;AMF;72
46866;M. De Roon;DMF;79
46873;U. Saqid;CF;75
46879;M. Depay;CF;79
46894;Jefté;LB;70
46897;A. Oviedo;CF;68
46918;G. Verón;RMF;68
46950;N. Ahamada;CMF;70
46951;C. Summerville;LWF;78
46952;O. Sow;RWF;72
46959;Martinelli;DMF;76
46978;R. Hernandes;AMF;68
46989;M. Kudus;LMF;82
46990;C. Rivera;DMF;69
46992;I. Poveda;RWF;70
47012;K. Coronel;RB;64
47046;A. Thomasson;CMF;79
47049;R. Ghezzal;RWF;74
47051;A. Rabiot;CMF;86
47070;L. Shaw;LB;76
47080;A. Ararat;CMF;66
47100;J. Medina;DMF;57
47114;A. Murić;GK;76
47115;João Mário;RB;76
47128;Rafael Tolói;CB;73
47129;João Schmidt;DMF;69
47132;C. Volpato;AMF;71
47134;S. Perciun;CMF;59
47136;P. Castro;AMF;72
47143;W. Falcone;GK;85
47148;R. Mundle;LWF;71
47152;S. Baidoo;CB;75
47162;S. Kolašinac;CB;78
47175;O. Kouassi;CB;60
47179;P. Dybala;SS;82
47182;Alef Manga;LWF;70
47183;Alberto Reina;CMF;73
47184;Marc Casadó;DMF;77
47190;A. Romagnoli;CB;81
47194;M. Caqueret;CMF;77
47207;Álex Padilla;GK;71
47215;Rui Silva;GK;83
47237;P. Gazzaniga;GK;79
47238;N. Clyne;RB;71
47242;Kepa;GK;81
47243;G. Duarte;RWF;66
47246;L. Palavecino;DMF;61
47250;Adrián;GK;73
47251;Vivian;CB;81
47252;C. Lykogiannis;LB;72
47267;David Carmo;CB;74
47269;N. Ferraresi;CB;71
47286;J. Pickdord;GK;87
47287;H. Kane;CF;90
47334;A. Ouattara;RWF;72
47347;R. Benítez;AMF;68
47357;Areso;RB;74
47374;P. Zieliński;CMF;80
47396;M. Brozović;DMF;79
47398;K. Asllani;DMF;73
47405;Jonny;RB;75
47406;Joan García;GK;88
47409;Lordkipanidze;CMF;60
47415;A. Alonso;CF;66
47419;M. Colin;RB;69
47429;N. Maupay;CF;74
47431;E. Dier;CB;76
47433;A. Gomes;CMF;77
47434;Diogo Costa;GK;87
47437;P. Ciss;DMF;78
47456;Luciano;SS;75
47464;C. Ndaba;LB;66
47522;A. Laporte;CB;81
47524;F. Lejeune;CB;77
47527;R. Rodin;CF;58
47529;B. Samba;GK;80
47532;N. Goitea;CB;65
47540;Rafael Santos;GK;67
47550;K. Johnsson;GK;70
47557;H. Galíndez;GK;77
47565;Pablo Maia;DMF;73
47566;M. Viña;LB;73
47568;Paulinho Paula;CMF;72
47569;I. Doukouré;CB;76
47583;L. Janson;LWF;70
47586;J. Torres;CF;73
47589;É. Godoy;CB;73
47594;R. Botta;AMF;72
47596;M. Vincentini;GK;64
47630;R. Alhassane;LB;68
47633;V. Krapyvtsov;GK;64
47640;A. Trusty;CB;73
47644;B. Cabrera;CF;63
47645;B. Garré;RMF;69
47648;R. Di Gennaro;GK;71
47653;D. Giraldo;DMF;68
47659;Dudu;DMF;66
47671;B. Bustos;GK;67
47675;M. Bianqui;CMF;66
47723;A. Vega;LWF;77
47727;Alex Telles;LB;74
47745;B. Oviedo;CB;64
47759;Giovane;RWF;69
47775;D. Silva;AMF;71
47785;J. Stones;CB;80
47787;João Cancelo;RB;82
47795;S. Rodríguez;AMF;73
47812;Ronald;CMF;68
47813;M. Zaldivia;CB;69
47814;D. Benedetto;CF;69
47825;L. Romero;DMF;76
47830;L. Magallán;CB;72
47833;D. Aquino;LMF;69
47834;M. Casco;LB;74
47836;R. Rey;GK;76
47837;R. Sosa;LMF;75
47872;Carvalheira;DMF;72
47911;G. Costantini;CMF;61
47929;L. Gómez;CMF;63
47933;J. García;RB;74
47934;M. Miranda;AMF;65
47941;L. Amadé;GK;68
47959;B. Cortés;GK;74
47988;C. Vargas;GK;76
47999;D. Torres;DMF;72
48009;Á. Romero;RWF;75
48056;V. Cuesta;CB;70
48129;L. Díaz;LWF;86
48142;F. Pereyra;CB;72
51511;R. Villagra;DMF;71
51522;C. Dorador;GK;58
53383;F. Salazar;RMF;71
53384;B. Gutiérrez;RB;60
53387;D. Caicedo;RWF;69
53389;B. Chandía;LMF;66
53451;N. Rodríguez;RMF;68
53453;D. Rivera;CB;68
53474;J. Guerrero;RB;69
53475;R. Lagos;LB;67
53476;J. Cuenú;CB;67
53520;F. Ángel;CMF;69
53589;J. Méndez;CMF;72
53591;L. González;RMF;69
53792;L. Castro;CF;72
53798;F. Wiegele;GK;61
53799;L. Escorcia;CB;60
53800;A. Schlager;GK;66
53801;P. Pentz;GK;65
53906;J. Alfaro;RB;63
53913;S. Serdar;CMF;76
53914;S. Baždar;CF;62
53915;D. Burnić;DMF;69
54056;R. León;GK;64
54067;D. Pereira;CF;60
54113;M. Zepeda;CMF;58
54118;M. Jurkaš;GK;65
54119;N. Lodeiro;AMF;71
54120;J. Lukić;CF;80
54121;A. Cantero;LB;67
54123;E. Mahmić;AMF;71
54124;I. Bašić;CMF;78
54163;M. Caicedo;CB;64
54165;O. Gill;GK;70
54166;C. Haydar;CB;69
54167;Y. Cuevas;CF;62
54168;L. Couture;CMF;66
54169;M. Morales;LB;64
54247;N. Süle;CB;76
54255;P. García;RMF;68
54257;D. Undav;CF;81
54266;H. Camara;CF;66
54348;E. Delmás;LWF;61
54351;G. Celis;DMF;72
54356;R. López;LMF;65
54357;J. Carvajal;CF;61
54364;M. Kempf;CB;75
54376;F. Bjørkan;LB;75
54377;H. Falchener;CB;69
54378;S. Langås;CB;69
54379;E. Selvik;GK;71
54380;M. Keller;GK;74
54383;J. Escobar;DMF;67
54384;R. Briones;CMF;70
54385;A. Bravo;CB;62
54386;E. Ruiz;LB;61
54387;Y. Garcés;CF;63
54388;P. Mercado;CMF;75
54389;J. Arroyo;DMF;64
54390;B. García;AMF;65
54391;A. Rodríguez;LMF;70
54392;T. Serrago;AMF;69
54393;J. Medina;CF;73
54394;M. Cáceres;CMF;71
54395;D. Novoa;GK;72
54396;L. Zárate;CB;73
54397;R. Schunke;CB;73
54399;J. Cazares;AMF;73
54400;M. Fernández;RB;72
54401;E. Pata;RWF;69
54403;J. Lerma;LMF;67
54404;J. Sornoza;AMF;74
54405;A. Córdoba;CB;62
54416;Omar Mascarell;DMF;73
54422;F. De La Vega;CF;66
54423;J. Hauge;LMF;75
54424;T. Aasgaard;AMF;70
54425;P. Berg;DMF;77
54428;Riquelme F.;AMF;63
54429;J. Patiño;LB;65
54440;S. Al-Nasser;LMF;65
54441;A. Silva;CMF;70
54445;J. Gbamin;CB;71
54446;M. Navarro;LB;69
54447;Y. Belammari;LB;71
54451;M. Saâdane;CB;73
54602;P. Ortiz;DMF;63
54659;N. Al-Sharari;CB;67
54670;D. Torrico;LMF;65
54671;J. Valencia;DMF;71
54674;S. Haqawi;CF;55
54675;M. Akliouche;RMF;80
54676;K. Silva;CB;69
54677;Y. Ayari;AMF;80
54679;G. Schiavone;GK;67
54680;Y. Quiñónez;LWF;66
54698;P. Aquino;DMF;72
54701;Estêvão;RMF;80
54721;A. Malić;CB;81
54722;M. Zlomislić;GK;68
54723;K. Alajbegović;LWF;60
54724;I. Šunjić;DMF;64
54725;B. Tahirović;DMF;68
54726;A. Memić;RWF;80
54727;A. Dedić;RB;69
54732;Allan;DMF;70
54744;Hadžiahmetović;DMF;73
54745;S. Guirassy;CF;86
54746;Bajraktarević;RWF;68
54747;N. Mujakić;CB;59
54748;S. Radeljić;CB;81
54749;A. Gigović;CMF;68
54753;B. Pavard;CB;79
54756;Gonçalo Ramos;CF;80
54757;J. Brekalo;LMF;74
54761;F. Monzón;CF;72
54771;Tiago;LMF;65
54787;Mayke;RB;69
54790;A. Salah-Eddine;LB;74
54791;S. Posch;RB;73
54792;R. Halhal;CB;66
54793;A. Tagnaouti;GK;72
54794;M. El Kajoui;GK;75
54795;Z. El Ouahdi;RB;78
54798;Marcos Rocha;RB;71
