ID;Nombre;Equipo;Liga;Nacionalidad;Posición;media_real;media_decimal;media;error;error_abs;error_decimal;error_decimal_abs;rango_media_real;prediction_status
4412;Felipe;SPAL;Italian League;Brazil;CB;77;77,84061638497954;78;1;1;0,8406163849795405;0,8406163849795405;70-79;ok_calibrated
4414;S. Muntari;Deportivo La Coruña;Spanish League;Ghana;DMF;74;73,22744576040314;73;-1;1;-0,7725542395968574;0,7725542395968574;70-79;ok_calibrated
4499;Ricardo Costa;Tondela;Portugal League;Portugal;CB;73;73,72226570888408;74;1;1;0,7222657088840805;0,7222657088840805;70-79;ok_calibrated
4522;C. Ronaldo;Real Madrid;Spanish League;Portugal;LWF;94;92,91774387732575;93;-1;1;-1,0822561226742522;1,0822561226742522;90+;ok_calibrated
4526;R. Quaresma;Beşiktaş JK;Other European Teams;Portugal;RWF;79;78,23445921085813;78;-1;1;-0,7655407891418662;0,7655407891418662;70-79;ok_calibrated
4541;O. Deschacht;Anderlecht;Other European Teams;Belgium;CB;73;72,8457196795644;73;0;0;-0,15428032043560336;0,15428032043560336;70-79;ok_calibrated
4556;T. Sivok;Free;;Czech Republic;CB;73;73,07522100211524;73;0;0;0,07522100211524219;0,07522100211524219;70-79;ok_calibrated
4565;V. Demirel;Fenerbahçe SK;Other European Teams;Turkey;GK;76;75,45730726879579;75;-1;1;-0,5426927312042125;0,5426927312042125;70-79;ok_calibrated
4616;R. Rotan;FC Dynamo Kyiv;Other European Teams;Ukraine;CMF;76;76,25270895354754;76;0;0;0,25270895354753975;0,25270895354753975;70-79;ok_calibrated
4636;D. Srna;FC Shakhtar Donetsk;Other European Teams;Croatia;RB;79;78,66529884463814;79;0;0;-0,33470115536185574;0,33470115536185574;70-79;ok_calibrated
4655;B. Cesar;Chievo;Italian League;Slovenia;CB;76;76,69566909977479;77;1;1;0,6956690997747899;0,6956690997747899;70-79;ok_calibrated
4738;A. Berezutski;PFK CSKA Moskva;Other European Teams;Russia;CB;74;75,18996039621145;75;1;1;1,189960396211447;1,189960396211447;70-79;ok_calibrated
4739;S. Ignashevich;PFK CSKA Moskva;Other European Teams;Russia;CB;75;74,7509728145825;75;0;0;-0,24902718541750346;0,24902718541750346;70-79;ok_calibrated
4747;L. González;Atlético Paranaense;Brazilian League;Argentina;CMF;75;75,49831081525213;75;0;0;0,4983108152521254;0,4983108152521254;70-79;ok_calibrated
4761;A. Aguilar;Free;;Colombia;DMF;74;74,68404961710715;75;1;1;0,6840496171071493;0,6840496171071493;70-79;ok_calibrated
4769;Luisão;SL Benfica;Portugal League;Brazil;CB;79;79,05304898095982;79;0;0;0,05304898095981514;0,05304898095981514;70-79;ok_calibrated
4871;V. Di Cesare;Parma Calcio 1913;Italian 2nd division;Italy;CB;69;69,49003984144312;69;0;0;0,49003984144312085;0,49003984144312085;60-69;ok_calibrated
4872;R. Huth;Leicester City;English League;Germany;CB;77;78,20855279970714;78;1;1;1,2085527997071353;1,2085527997071353;70-79;ok_calibrated
4882;J. Milner;Liverpool;English League;England;LB;80;80,32742663457518;80;0;0;0,3274266345751755;0,3274266345751755;80-89;ok_calibrated
4884;G. Johnson;Stoke City;English League;England;RB;76;75,58717303964666;76;0;0;-0,41282696035334254;0,41282696035334254;70-79;ok_calibrated
4918;W. Sneijder;Free;;Netherlands;AMF;82;81,88976706030888;82;0;0;-0,11023293969111592;0,11023293969111592;80-89;ok_calibrated
4920;R. Zwinkels;ADO Den Haag;Eredivisie;Netherlands;GK;72;71,9086234961876;72;0;0;-0,09137650381239837;0,09137650381239837;70-79;ok_calibrated
4928;A. Rosina;Salernitana;Italian 2nd division;Italy;SS;71;70,98077779913059;71;0;0;-0,019222200869407402;0,019222200869407402;70-79;ok_calibrated
4929;A. Gilardino;Spezia;Italian 2nd division;Italy;CF;74;74,51379866390758;75;1;1;0,5137986639075791;0,5137986639075791;70-79;ok_calibrated
4949;A. Mcgregor;Hull City;English 2nd division;Scotland;GK;74;73,88888044649138;74;0;0;-0,11111955350861535;0,11111955350861535;70-79;ok_calibrated
4993;C. Baird;Derby County;English 2nd division;Northern Ireland;RB;75;75,9051988542486;76;1;1;0,9051988542485958;0,9051988542485958;70-79;ok_calibrated
5009;A. Yahia;AS Nancy Lorraine;Ligue 2;Tunisia;CB;75;76,36931256820434;76;1;1;1,369312568204336;1,369312568204336;70-79;ok_calibrated
5069;M. Pinilla;Universidad de Chile;Chilean League;Chile;CF;76;75,31503289502056;75;-1;1;-0,6849671049794352;0,6849671049794352;70-79;ok_calibrated
5404;D. Fletcher;Stoke City;English League;Scotland;CMF;76;77,30603615411917;77;1;1;1,3060361541191696;1,3060361541191696;70-79;ok_calibrated
5417;A. Le Tallec;US Orleans;Ligue 2;France;CF;68;67,16465579868637;67;-1;1;-0,8353442013136316;0,8353442013136316;60-69;ok_calibrated
5428;A. Mirante;Bologna;Italian League;Italy;GK;75;75,08893215523085;75;0;0;0,08893215523085019;0,08893215523085019;70-79;ok_calibrated
5430;A. Lennon;Burnley;English League;England;RWF;74;74,29394031233436;74;0;0;0,2939403123343567;0,2939403123343567;70-79;ok_calibrated
5434;G. Whelan;Aston Villa;English 2nd division;Ireland;DMF;76;74,79491364844077;75;-1;1;-1,2050863515592312;1,2050863515592312;70-79;ok_calibrated
5440;M. Borriello;SPAL;Italian League;Italy;CF;77;76,54041534047947;77;0;0;-0,4595846595205302;0,4595846595205302;70-79;ok_calibrated
5451;D. Marney;Burnley;English League;England;CMF;71;71,5487037225307;72;1;1;0,5487037225307034;0,5487037225307034;70-79;ok_calibrated
5490;A. Gamberini;Chievo;Italian League;Italy;CB;77;76,2897678414032;76;-1;1;-0,7102321585967957;0,7102321585967957;70-79;ok_calibrated
5503;S. García;RCD Espanyol;Spanish League;Spain;SS;78;77,61789889377177;78;0;0;-0,3821011062282338;0,3821011062282338;70-79;ok_calibrated
5508;F. Agliardi;A.C. Cesena;Italian 2nd division;Italy;GK;70;70,72891274301692;71;1;1;0,7289127430169202;0,7289127430169202;70-79;ok_calibrated
5518;Albiol;Napoli;Italian League;Spain;CB;82;81,347282491669;81;-1;1;-0,6527175083309942;0,6527175083309942;80-89;ok_calibrated
5537;A. Barzagli;Juventus;Italian League;Italy;CB;86;86,38074411064598;86;0;0;0,3807441106459777;0,3807441106459777;80-89;ok_calibrated
5538;J. Pinola;CA River Plate;Argentine League;Argentina;CB;76;75,6223123206202;76;0;0;-0,37768767937980385;0,37768767937980385;70-79;ok_calibrated
5576;H. Yebda;Belenenses;Portugal League;Algeria;CMF;74;74,19551846500715;74;0;0;0,19551846500715442;0,19551846500715442;70-79;ok_calibrated
5582;B. Bergougnoux;Tours FC;Ligue 2;France;AMF;66;65,47641251100049;65;-1;1;-0,5235874889995102;0,5235874889995102;60-69;ok_calibrated
5583;F. Clerc;Gazelec FC Ajaccio;Ligue 2;France;RB;73;72,8377311017933;73;0;0;-0,16226889820670465;0,16226889820670465;70-79;ok_calibrated
5584;N. Mäenpää;Brighton & Hove Albion;English League;Finland;GK;68;68,54009997667858;69;1;1;0,5400999766785759;0,5400999766785759;60-69;ok_calibrated
5603;D. Gastaldello;Brescia;Italian 2nd division;Italy;CB;76;76,913707498739;77;1;1;0,9137074987390008;0,9137074987390008;70-79;ok_calibrated
5673;Tiago Gomes;CD Feirense;Portugal League;Portugal;LB;75;74,33838568788366;74;-1;1;-0,6616143121163418;0,6616143121163418;70-79;ok_calibrated
5770;V. Kompany;Manchester City;English League;Belgium;CB;85;84,91541596058913;85;0;0;-0,08458403941087056;0,08458403941087056;80-89;ok_calibrated
5778;I. Akinfeev;PFK CSKA Moskva;Other European Teams;Russia;GK;80;79,84589189609571;80;0;0;-0,1541081039042922;0,1541081039042922;80-89;ok_calibrated
5847;Renato;Santos F.C.;Brazilian League;Brazil;DMF;79;79,32834315949628;79;0;0;0,3283431594962849;0,3283431594962849;70-79;ok_calibrated
5848;Luís Fabiano;CR Vasco da Gama;Brazilian League;Brazil;CF;74;74,08588269701693;74;0;0;0,08588269701692752;0,08588269701692752;70-79;ok_calibrated
6080;S. Schaars;SC Heerenveen;Eredivisie;Netherlands;DMF;79;78,21415703833256;78;-1;1;-0,7858429616674414;0,7858429616674414;70-79;ok_calibrated
6089;G. Coutinho;AZ Alkmaar;Eredivisie;Netherlands;GK;70;69,60623223383878;70;0;0;-0,39376776616121845;0,39376776616121845;70-79;ok_calibrated
6093;R. Haemhouts;NAC Breda;Eredivisie;Belgium;AMF;69;70,96884109472187;71;2;2;1,968841094721867;1,968841094721867;60-69;ok_calibrated
6150;D. Boer;PEC Zwolle;Eredivisie;Netherlands;GK;72;71,83751229367218;72;0;0;-0,1624877063278234;0,1624877063278234;70-79;ok_calibrated
6182;A. Kruiswijk;Vitesse;Eredivisie;Netherlands;LB;71;72,29744433028107;72;1;1;1,297444330281067;1,297444330281067;70-79;ok_calibrated
6220;A. Hadouir;SBV Excelsior;Eredivisie;Netherlands;AMF;74;73,50205205084838;74;0;0;-0,497947949151623;0,497947949151623;70-79;ok_calibrated
6245;J. Hooiveld;FC Twente;Eredivisie;Netherlands;CB;68;68,03827578451568;68;0;0;0,03827578451567604;0,03827578451567604;60-69;ok_calibrated
6259;R. Babel;Beşiktaş JK;Other European Teams;Netherlands;LWF;77;77,35806999423795;77;0;0;0,35806999423795105;0,35806999423795105;70-79;ok_calibrated
6263;T. Vermaelen;FC Barcelona;Spanish League;Belgium;CB;79;79,01591869335593;79;0;0;0,015918693355928326;0,015918693355928326;70-79;ok_calibrated
6265;I. Afellay;Stoke City;English League;Netherlands;AMF;77;76,75121355539841;77;0;0;-0,24878644460159194;0,24878644460159194;70-79;ok_calibrated
6334;D. Benaglio;AS Monaco;Ligue 1;Switzerland;GK;78;77,6058416386101;78;0;0;-0,39415836138989846;0,39415836138989846;70-79;ok_calibrated
6408;P. Mertesacker;Arsenal;English League;Germany;CB;79;79,76478263342236;80;1;1;0,7647826334223566;0,7647826334223566;70-79;ok_calibrated
6500;S. Riether;FC Schalke 04;Other European Teams;Germany;RB;73;74,69657668100778;75;2;2;1,6965766810077838;1,6965766810077838;70-79;ok_calibrated
6566;I. Abate;AC Milan;Italian League;Italy;RB;78;77,54758028555608;78;0;0;-0,45241971444391993;0,45241971444391993;70-79;ok_calibrated
6577;M. Domizzi;Venezia;Italian 2nd division;Italy;CB;71;71,03461364704607;71;0;0;0,03461364704607206;0,03461364704607206;70-79;ok_calibrated
6593;S. Farelli;Novara;Italian 2nd division;Italy;GK;58;57,884251000263134;58;0;0;-0,1157489997368657;0,1157489997368657;00-59;ok_calibrated
6621;A. Floro Flores;Bari;Italian 2nd division;Italy;CF;72;72,14553200116107;72;0;0;0,14553200116107234;0,14553200116107234;70-79;ok_calibrated
6633;R. Palladino;Spezia;Italian 2nd division;Italy;LWF;74;74,23835349931211;74;0;0;0,2383534993121117;0,2383534993121117;70-79;ok_calibrated
6645;M. Canini;US Cremonese;Italian 2nd division;Italy;CB;70;69,58884246100246;70;0;0;-0,4111575389975428;0,4111575389975428;70-79;ok_calibrated
6653;R. Montolivo;AC Milan;Italian League;Italy;DMF;77;78,24603388834612;78;1;1;1,246033888346119;1,246033888346119;70-79;ok_calibrated
6657;G. Pazzini;Levante UD;Spanish League;Italy;CF;77;77,94060037752088;78;1;1;0,9406003775208802;0,9406003775208802;70-79;ok_calibrated
6693;G. Pandev;Genoa;Italian League;Macedonia;SS;73;73,35883197127359;73;0;0;0,3588319712735881;0,3588319712735881;70-79;ok_calibrated
6701;F. Brienza;Bari;Italian 2nd division;Italy;SS;71;71,08212241753571;71;0;0;0,08212241753571448;0,08212241753571448;70-79;ok_calibrated
6864;Ahmed Fathy;Free;;Egypt;CMF;71;72,37727225917885;72;1;1;1,3772722591788522;1,3772722591788522;70-79;ok_calibrated
6976;R. Gíslason;Free;;Iceland;RMF;70;69,48251162091046;69;-1;1;-0,5174883790895421;0,5174883790895421;70-79;ok_calibrated
7030;M. Silvestre;Sampdoria;Italian League;Argentina;CB;76;75,80762042649393;76;0;0;-0,1923795735060736;0,1923795735060736;70-79;ok_calibrated
7038;P. Álvarez;Huracán;Argentine League;Argentina;RB;74;74,31790908839035;74;0;0;0,31790908839035126;0,31790908839035126;70-79;ok_calibrated
7043;P. Ledesma;C.A. Colón;Argentine League;Argentina;CMF;73;73,04968868314381;73;0;0;0,04968868314381325;0,04968868314381325;70-79;ok_calibrated
7045;N. Cardozo;Racing Club;Argentine League;Argentina;CMF;71;70,15909713939938;70;-1;1;-0,8409028606006217;0,8409028606006217;70-79;ok_calibrated
7054;D. Montenegro;Huracán;Argentine League;Argentina;AMF;74;73,7887038069899;74;0;0;-0,2112961930100994;0,2112961930100994;70-79;ok_calibrated
7056;J. Mascherano;Free;;Argentina;CB;82;81,96303076541398;82;0;0;-0,03696923458602441;0,03696923458602441;80-89;ok_calibrated
7066;C. Nasuti;Lorca FC;Spanish 2nd division;Argentina;CB;74;73,83686538980419;74;0;0;-0,16313461019581155;0,16313461019581155;70-79;ok_calibrated
7068;Artur Moraes;CD Aves;Portugal League;Brazil;GK;71;70,62980095917486;71;0;0;-0,3701990408251419;0,3701990408251419;70-79;ok_calibrated
7069;Gomes;Watford;English League;Brazil;GK;77;76,70472113125521;77;0;0;-0,2952788687447878;0,2952788687447878;70-79;ok_calibrated
7084;Felipe Melo;Palmeiras;Brazilian League;Brazil;DMF;80;81,13993938159169;81;1;1;1,139939381591688;1,139939381591688;80-89;ok_calibrated
7117;P. Guiñazú;Talleres de Córdoba;Argentine League;Argentina;DMF;74;72,48743828690047;72;-2;2;-1,5125617130995295;1,5125617130995295;70-79;ok_calibrated
7170;D. Jones;Sheffield Wednesday;English 2nd division;England;CMF;73;72,37410055371296;72;-1;1;-0,6258994462870362;0,6258994462870362;70-79;ok_calibrated
7174;B. Jones;Feyenoord Rotterdam;Eredivisie;Australia;GK;76;75,71084090167828;76;0;0;-0,2891590983217185;0,2891590983217185;70-79;ok_calibrated
7181;S. Downing;Middlesbrough;English 2nd division;England;LMF;73;72,76356101139847;73;0;0;-0,23643898860153456;0,23643898860153456;70-79;ok_calibrated
7199;G. O'Neil;Bristol City;English 2nd division;England;CMF;69;69,40291132742152;69;0;0;0,4029113274215206;0,4029113274215206;60-69;ok_calibrated
7238;Iraizoz;Girona FC;Spanish League;Spain;GK;77;76,80828499005055;77;0;0;-0,1917150099494478;0,1917150099494478;70-79;ok_calibrated
7303;Gabi;Atlético de Madrid;Spanish League;Spain;CMF;83;81,89602965005666;82;-1;1;-1,1039703499433386;1,1039703499433386;80-89;ok_calibrated
7305;Toché;Real Oviedo;Spanish 2nd division;Spain;CF;74;73,28478175036518;73;-1;1;-0,7152182496348161;0,7152182496348161;70-79;ok_calibrated
7312;Dani Alves;Paris Saint-Germain;Ligue 1;Brazil;RB;84;83,98494788888709;84;0;0;-0,015052111112908051;0,015052111112908051;80-89;ok_calibrated
7327;Jesús Navas;Sevilla FC;Spanish League;Spain;RMF;78;77,94498315856424;78;0;0;-0,05501684143575858;0,05501684143575858;70-79;ok_calibrated
7329;Sergio Ramos;Real Madrid;Spanish League;Spain;CB;88;87,12275816399524;87;-1;1;-0,8772418360047567;0,8772418360047567;80-89;ok_calibrated
7330;A. Bizzarri;Udinese;Italian League;Argentina;GK;74;74,23303876770996;74;0;0;0,23303876770995657;0,23303876770995657;70-79;ok_calibrated
7435;L. Ponzio;CA River Plate;Argentine League;Argentina;DMF;79;77,55075498824274;78;-1;1;-1,449245011757256;1,449245011757256;70-79;ok_calibrated
7461;César Arzo;Gimnástic de Tarragona;Spanish 2nd division;Spain;CB;68;67,79216141977805;68;0;0;-0,2078385802219458;0,2078385802219458;60-69;ok_calibrated
7474;Nenê;CR Vasco da Gama;Brazilian League;Brazil;AMF;76;75,62711671477832;76;0;0;-0,37288328522167546;0,37288328522167546;70-79;ok_calibrated
7484;Ramis;SD Eibar;Spanish League;Spain;CB;76;74,63226146862841;75;-1;1;-1,367738531371586;1,367738531371586;70-79;ok_calibrated
7506;José Jurado;RCD Espanyol;Spanish League;Spain;LWF;79;78,73413474570275;79;0;0;-0,2658652542972533;0,2658652542972533;70-79;ok_calibrated
7507;Juanfran;Atlético de Madrid;Spanish League;Spain;RB;82;81,74337723904205;82;0;0;-0,2566227609579528;0,2566227609579528;80-89;ok_calibrated
7511;L. Messi;FC Barcelona;Spanish League;Argentina;RWF;94;94,877402897863;95;1;1;0,8774028978630071;0,8774028978630071;90+;ok_calibrated
7642;Hilton;Montpellier Hérault SC;Ligue 1;Brazil;CB;78;78,34645390871137;78;0;0;0,34645390871136783;0,34645390871136783;70-79;ok_calibrated
7697;C. Varrault;Dijon FCO;Ligue 1;France;CB;71;70,0293697244792;70;-1;1;-0,9706302755208043;0,9706302755208043;70-79;ok_calibrated
7704;Y. Hadji;AS Nancy Lorraine;Ligue 2;Morocco;CF;73;73,05972111908524;73;0;0;0,05972111908523914;0,05972111908523914;70-79;ok_calibrated
7771;L. Pionnier;Montpellier Hérault SC;Ligue 1;France;GK;74;74,41126846991189;74;0;0;0,4112684699118887;0,4112684699118887;70-79;ok_calibrated
7781;Y. Pelé;Olympique de Marseille;Ligue 1;France;GK;79;78,93687324751549;79;0;0;-0,06312675248450716;0,06312675248450716;70-79;ok_calibrated
7782;M. Bodmer;Amiens SC;Ligue 1;France;DMF;75;74,87326841500092;75;0;0;-0,126731584999078;0,126731584999078;70-79;ok_calibrated
7793;B. Sagna;Benevento Calcio;Italian League;France;RB;81;80,2526868693008;80;-1;1;-0,7473131306991974;0,7473131306991974;80-89;ok_calibrated
